fLabel;fIndex;fStatus;fSign;fV.fX;fV.fY;fV.fZ;fP.fX;fP.fY;fP.fZ;fBeta;fDcaXY;fDcaZ;fPVX;fPVY;fPVZ
-3141593;-1;-1073696513;-1;0.064172;0.259140;2.792631;-5.981772;2.944290;-0.058472;0.000000;-0.001900;0.004919;0.063333;0.257436;2.787712
-3141593;-1;-1073696513;-1;0.056292;0.250582;2.747119;0.668022;-0.686377;-0.478023;0.000000;-0.009826;-0.040593;0.063333;0.257436;2.787712
-3141593;-1;-1073696513;-1;0.054741;0.262517;2.804632;0.401313;0.678585;0.734011;0.000000;0.009983;0.016920;0.063333;0.257436;2.787712
-3141593;-1;-1073737473;1;0.062049;0.265744;2.800794;-0.993729;-0.153635;-0.978605;0.000000;-0.008407;0.013082;0.063333;0.257436;2.787712
-3141593;-1;-1073737473;1;0.041700;0.217741;2.796334;0.812461;-0.442790;-0.393001;0.000000;-0.045207;0.008622;0.063333;0.257436;2.787712
-3141593;-1;-1073696513;-1;0.064797;0.259157;2.806689;0.443217;-0.376893;-0.405757;0.000000;0.002260;0.018978;0.063333;0.257436;2.787712
-3141593;-1;-1073737473;1;0.056630;0.250273;2.751044;0.437539;-0.409483;-0.611684;0.000000;-0.009810;-0.036668;0.063333;0.257436;2.787712
-3141593;-1;-1073737473;1;0.013057;0.264208;2.680579;-0.046465;-0.344932;-0.209682;0.000000;-0.050730;-0.107133;0.063333;0.257436;2.787712
-3141593;-1;-1073737473;-1;0.052990;0.160344;2.871303;0.301640;-0.032133;-0.155024;0.000000;-0.097641;0.083591;0.063333;0.257436;2.787712
-3141593;-1;-1073737481;-1;0.072199;0.248190;2.797891;0.688279;0.659942;1.176118;0.000000;-0.012810;0.010179;0.063333;0.257436;2.787712
-3141593;-1;-1073737473;-1;0.064492;0.255186;2.788497;0.304914;0.157093;-0.411015;0.000000;-0.002530;0.000786;0.063333;0.257436;2.787712
