fLabel;fIndex;fStatus;fSign;fV.fX;fV.fY;fV.fZ;fP.fX;fP.fY;fP.fZ;fBeta;fDcaXY;fDcaZ;fPVX;fPVY;fPVZ
-3141593;-1;-1006620417;-1;0.044476;0.252321;-8.633056;-1.428275;-0.853109;-0.655552;0.000000;0.006317;-0.127549;0.041237;0.257745;-8.505507
-3141593;-1;-1073737473;-1;0.020245;0.255253;-8.558590;0.117854;-0.992897;-0.477283;0.000000;-0.021139;-0.053082;0.041237;0.257745;-8.505507
-3141593;-1;-1073696513;-1;0.036457;0.194961;-8.375109;0.728799;-0.055482;-0.621272;0.000000;-0.062965;0.130399;0.041237;0.257745;-8.505507
-3141593;-1;-1073696513;1;0.041718;0.255467;-8.504188;-2.645293;-0.559091;-1.603507;0.000000;0.002328;0.001320;0.041237;0.257745;-8.505507
-3141593;-1;-1073696513;1;0.053232;0.250109;-8.646685;-0.455362;-0.715328;0.805886;0.000000;0.014220;-0.141177;0.041237;0.257745;-8.505507
-3141593;-1;-1073696513;-1;0.026303;0.278287;-8.478363;0.335764;0.244089;0.099696;0.000000;0.025397;0.027144;0.041237;0.257745;-8.505507
-3141593;-1;-1073737473;1;0.037886;0.273993;-8.509176;-0.466554;-0.096208;0.167645;0.000000;-0.016590;-0.003669;0.041237;0.257745;-8.505507
-3141593;-1;-1073737473;-1;0.041074;0.258295;-8.530523;-0.799254;-0.235842;1.082607;0.000000;-0.000574;-0.025016;0.041237;0.257745;-8.505507
-3141593;-1;-1006632705;1;-0.817689;0.017785;-6.225452;-0.064561;0.231092;-0.060403;0.000002;0.891815;2.280056;0.041237;0.257745;-8.505507
-3141593;-1;-1006628617;-1;0.043418;0.269363;-6.832838;-1.511045;0.283616;-1.305820;0.000013;-0.011822;1.672670;0.041237;0.257745;-8.505507
-3141593;-1;-973074177;1;-1.683953;-2.008328;-11.126238;0.286022;-0.217752;-0.108523;0.000000;-2.848046;-2.620730;0.041237;0.257745;-8.505507
-3141593;-1;-1006587649;1;-0.094618;0.381368;-8.635834;-0.428317;-0.470696;0.610591;0.000000;-0.183683;-0.130326;0.041237;0.257745;-8.505507
-3141593;-1;-1073741569;1;-0.017284;0.224265;-8.501475;-0.108398;0.189477;0.137184;0.000000;0.067421;0.004033;0.041237;0.257745;-8.505507
-3141593;-1;-973074177;-1;2.237749;0.373256;-7.983757;0.024421;-0.464371;-0.400912;0.000000;2.199548;0.521751;0.041237;0.257745;-8.505507
-3141593;-1;-1073741569;-1;0.029220;0.272977;-8.457982;-0.167674;-0.132276;0.063210;0.000000;-0.019402;0.047526;0.041237;0.257745;-8.505507
-3141593;-1;-1073741569;1;0.309010;0.197567;-8.419796;-0.031603;-0.140625;-0.078295;0.000000;0.274452;0.085711;0.041237;0.257745;-8.505507
