fLabel;fIndex;fStatus;fSign;fV.fX;fV.fY;fV.fZ;fP.fX;fP.fY;fP.fZ;fBeta;fDcaXY;fDcaZ;fPVX;fPVY;fPVZ
-3141593;-1;-536346369;1;0.600056;0.169374;-11.322817;0.072526;0.365767;-0.012164;0.000000;-0.553022;-4.575635;0.057595;0.276936;-6.747181
-3141593;-1;-1073204993;1;0.057118;0.276855;-6.818923;-0.115250;0.676234;0.277052;0.000000;0.000483;-0.071741;0.057595;0.276936;-6.747181
-3141593;-1;-536343553;-1;0.150154;0.362589;-6.624294;-0.338208;0.365477;-0.145362;0.000000;-0.126109;0.122887;0.057595;0.276936;-6.747181
-3141593;-1;-536346369;1;0.070186;0.271453;-6.756696;0.237076;0.544365;-0.244624;0.000000;-0.013734;-0.009514;0.057595;0.276936;-6.747181
-3141593;-1;-536346369;1;0.492932;0.139179;-10.157252;0.149821;0.473459;0.000221;0.000000;-0.456613;-3.410071;0.057595;0.276936;-6.747181
-3141593;-1;-1073213185;1;0.045577;0.310654;-6.777444;-0.698458;-0.248941;-0.396777;0.000000;-0.035795;-0.030262;0.057595;0.276936;-6.747181
-3141593;-1;-1073213185;1;0.068043;0.274360;-6.688889;-0.816358;-3.310716;-2.774089;0.000000;0.010761;0.058292;0.057595;0.276936;-6.747181
-3141593;-1;-1073210369;-1;0.036161;0.345230;-6.717209;0.672333;0.211012;-0.098151;0.000005;0.071579;0.029973;0.057595;0.276936;-6.747181
-3141593;-1;-1073172225;-1;0.059873;0.276444;-6.763660;0.214197;0.991905;-0.772327;0.000000;-0.002331;-0.016479;0.057595;0.276936;-6.747181
-3141593;-1;-1073213185;1;0.052247;0.276017;-6.722013;-0.136643;0.794727;-0.113978;0.000005;0.005427;0.025169;0.057595;0.276936;-6.747181
-3141593;-1;-536346369;1;0.057801;0.294434;-6.732821;-0.548506;0.006457;-0.093544;0.000000;-0.017499;0.014361;0.057595;0.276936;-6.747181
-3141593;-1;-1073169409;1;0.041920;0.285363;-6.752462;0.261540;0.486520;-0.036268;0.000000;0.017796;-0.005281;0.057595;0.276936;-6.747181
-3141593;-1;-1073169409;1;0.061945;0.281597;-6.747105;1.307080;-1.220127;1.540517;0.000000;0.006375;0.000077;0.057595;0.276936;-6.747181
-3141593;-1;-1073213185;-1;0.056175;0.277861;-6.756053;0.364223;0.559076;-0.077466;0.000004;0.001694;-0.008872;0.057595;0.276936;-6.747181
-3141593;-1;-1073172225;-1;-0.370628;0.016089;-7.908122;-0.503486;0.826552;-0.441453;0.000000;0.501414;-1.160940;0.057595;0.276936;-6.747181
-3141593;-1;-1073172225;1;0.177250;0.262267;-6.851393;0.096540;0.787471;0.395982;0.000000;-0.120551;-0.104212;0.057595;0.276936;-6.747181
-3141593;-1;-1073169417;1;0.062595;0.291317;-6.739419;-0.954191;0.331772;0.059661;0.000000;-0.015225;0.007762;0.057595;0.276936;-6.747181
-3141593;-1;-1073210377;-1;0.010287;0.240720;-6.890158;0.719117;-0.939337;-0.996281;0.000000;-0.059579;-0.142977;0.057595;0.276936;-6.747181
-3141593;-1;-1073213185;-1;0.197888;0.313203;-6.657824;0.152975;-0.591762;-0.062259;0.000000;0.144905;0.089358;0.057595;0.276936;-6.747181
-3141593;-1;-1073172225;1;0.055255;0.277504;-6.775472;0.495283;2.040927;-1.344203;0.000000;0.002407;-0.028291;0.057595;0.276936;-6.747181
-3141593;-1;-1073210377;-1;0.071120;0.329973;-6.757579;-1.274850;0.325101;0.891331;0.000000;-0.054734;-0.010398;0.057595;0.276936;-6.747181
-3141593;-1;-1073202177;-1;0.042602;0.311790;-6.713151;-0.708552;-0.304791;0.428562;0.000000;-0.037942;0.034031;0.057595;0.276936;-6.747181
-3141593;-1;-1073172225;-1;0.056177;0.278240;-6.756648;0.724799;0.788132;0.810863;0.000000;0.001926;-0.009466;0.057595;0.276936;-6.747181
-3141593;-1;-1073213185;1;0.054692;0.277449;-6.726558;0.331526;1.876616;1.210650;0.000000;0.002948;0.020623;0.057595;0.276936;-6.747181
-3141593;-1;-1073169409;-1;0.057595;0.274566;-6.726144;-0.960493;0.000122;-0.705670;0.000000;0.002371;0.021038;0.057595;0.276936;-6.747181
-3141593;-1;-1073210369;1;0.057847;0.279307;-6.741457;-1.164436;0.123917;0.568517;0.000000;-0.002384;0.005724;0.057595;0.276936;-6.747181
-3141593;-1;-1073172225;1;0.058944;0.276415;-6.743230;1.303476;3.373614;-0.918630;0.000000;-0.001446;0.003952;0.057595;0.276936;-6.747181
-3141593;-1;-1073210369;1;0.060271;0.279152;-6.765320;1.131602;-1.366920;0.378296;0.000000;0.003474;-0.018139;0.057595;0.276936;-6.747181
-3141593;-1;-1073213185;-1;0.069476;0.265929;-6.769080;0.800750;0.864324;-0.136899;0.000008;-0.016196;-0.021898;0.057595;0.276936;-6.747181
-3141593;-1;-1073169409;-1;0.286223;0.417217;-6.873456;0.812043;-1.323456;0.686441;0.000000;0.268234;-0.126274;0.057595;0.276936;-6.747181
-3141593;-1;-536346369;1;-0.749885;0.384934;-12.084285;0.058546;0.437738;0.237074;0.000000;0.814670;-5.337103;0.057595;0.276936;-6.747181
-3141593;-1;-1073213185;-1;0.240640;0.558290;-7.744880;0.921264;-0.599363;-0.151999;0.000000;0.335657;-0.997699;0.057595;0.276936;-6.747181
-3141593;-1;-1073172225;-1;0.948501;0.446928;-6.937131;0.214985;-1.126709;-0.831105;0.000000;0.906979;-0.189950;0.057595;0.276936;-6.747181
-3141593;-1;-1073172225;1;0.050380;0.273077;-6.728374;-0.626275;1.170859;-0.847546;0.000000;0.008182;0.018807;0.057595;0.276936;-6.747181
-3141593;-1;-1073210369;1;0.048234;0.288943;-6.704659;-0.491492;-0.383188;-0.290346;0.000000;-0.015224;0.042523;0.057595;0.276936;-6.747181
-3141593;-1;-1073213185;-1;0.049539;0.273858;-6.755138;-0.488937;1.279583;-0.903290;0.000000;0.008624;-0.007957;0.057595;0.276936;-6.747181
-3141593;-1;-1073172225;1;0.056033;0.277169;-6.740296;0.141649;0.948866;0.505492;0.000000;0.001579;0.006885;0.057595;0.276936;-6.747181
-3141593;-1;-1073210369;1;0.056618;0.274927;-6.722035;-1.744200;0.848217;1.856984;0.000000;0.002234;0.025147;0.057595;0.276936;-6.747181
-3141593;-1;-1073172225;1;0.037703;0.283085;-6.727890;-0.349933;-1.132048;0.984680;0.000000;-0.020820;0.019291;0.057595;0.276936;-6.747181
-3141593;-1;-1073172225;1;0.066833;0.282936;-6.664575;-0.482188;0.742477;0.801364;0.000000;-0.011015;0.082606;0.057595;0.276936;-6.747181
-3141593;-1;-1073172233;-1;0.049821;0.277108;-6.749168;0.042867;1.936858;-1.387235;0.000000;0.007776;-0.001986;0.057595;0.276936;-6.747181
-3141593;-1;-1073172225;1;0.066989;0.281390;-6.759926;-0.872444;1.840390;-1.150890;0.000000;-0.010396;-0.012745;0.057595;0.276936;-6.747181
-3141593;-1;-1073210377;-1;0.056194;0.275840;-6.744365;-0.658512;0.841741;0.760711;0.000000;0.001779;0.002817;0.057595;0.276936;-6.747181
-3141593;-1;-1073210369;1;0.029945;0.292500;-6.709633;-0.305653;-0.543001;0.031469;0.000000;-0.031729;0.037549;0.057595;0.276936;-6.747181
-3141593;-1;-1073210377;1;0.030948;0.168847;-6.768748;0.501871;-0.123727;-0.144653;0.000000;-0.111325;-0.021567;0.057595;0.276936;-6.747181
-3141593;-1;-1073169409;1;0.055064;0.280730;-6.769859;1.224184;0.816694;-0.843306;0.000000;0.004561;-0.022678;0.057595;0.276936;-6.747181
-3141593;-1;-1072123649;-1;0.445147;0.516783;-5.457196;-0.436615;0.705496;0.115242;0.000000;-0.455766;1.289986;0.057595;0.276936;-6.747181
-3141593;-1;-1073213185;-1;0.059307;0.277009;-6.710786;-0.082159;1.926471;-1.691320;0.000000;-0.001714;0.036396;0.057595;0.276936;-6.747181
-3141593;-1;-1073172225;1;0.056527;0.275630;-6.743600;-1.232016;1.006770;1.279798;0.000000;0.001687;0.003582;0.057595;0.276936;-6.747181
-3141593;-1;-1073172225;1;0.057867;0.276936;-6.745208;0.005014;2.024491;-1.338332;0.000000;-0.000272;0.001973;0.057595;0.276936;-6.747181
-3141593;-1;-1073213185;1;0.052016;0.272199;-6.743243;-0.958146;1.128438;0.143917;0.000000;0.007318;0.003939;0.057595;0.276936;-6.747181
-3141593;-1;-1073213185;1;0.057022;0.279484;-6.756501;0.966357;0.217279;-0.499428;0.000000;0.002611;-0.009319;0.057595;0.276936;-6.747181
-3141593;-1;-1073169409;-1;0.057111;0.276381;-6.753859;-0.935174;0.814436;-0.783974;0.000000;0.000736;-0.006677;0.057595;0.276936;-6.747181
-3141593;-1;-1073172225;1;0.058741;0.276978;-6.741880;-0.057696;1.595383;-0.365440;0.000000;-0.001147;0.005301;0.057595;0.276936;-6.747181
-3141593;-1;-1073213193;-1;0.056175;0.275625;-6.732515;-1.431536;1.550537;1.262138;0.000000;0.001933;0.014667;0.057595;0.276936;-6.747181
-3141593;-1;-1073172225;1;0.058615;0.276347;-6.736762;0.382663;0.663081;-0.074777;0.000005;-0.001178;0.010420;0.057595;0.276936;-6.747181
-3141593;-1;-1072120833;-1;0.053634;0.260203;-6.830308;0.735518;-0.174117;-0.106142;0.000000;-0.017195;-0.083127;0.057595;0.276936;-6.747181
-3141593;-1;-1073210369;-1;0.453812;0.758054;-5.590722;0.415200;-0.341931;-0.476552;0.000000;0.623267;1.156459;0.057595;0.276936;-6.747181
-3141593;-1;-1073213185;-1;0.068760;0.265032;-6.731174;0.547335;0.513368;0.077827;0.000005;-0.016321;0.016008;0.057595;0.276936;-6.747181
-3141593;-1;-1073210369;1;-0.033132;-1.307302;-6.067085;0.671183;-0.038437;0.476926;0.000000;-1.586834;0.680096;0.057595;0.276936;-6.747181
-3141593;-1;-1073213185;1;0.048645;0.271878;-6.722553;0.544097;-0.962747;-0.852279;0.000000;-0.010280;0.024629;0.057595;0.276936;-6.747181
-3141593;-1;-1073169409;-1;0.054949;0.265104;-6.749954;2.801110;-0.626317;1.134872;0.000000;-0.012124;-0.002773;0.057595;0.276936;-6.747181
-3141593;-1;-1073213185;-1;0.061926;0.280086;-6.731905;-0.702442;0.965909;-0.241503;0.000008;-0.005355;0.015277;0.057595;0.276936;-6.747181
-3141593;-1;-1073213185;1;0.053937;0.278389;-6.726484;0.765223;1.926048;-1.517448;0.000000;0.003936;0.020698;0.057595;0.276936;-6.747181
-3141593;-1;-1073169417;-1;0.053760;0.267036;-6.740920;1.261396;-0.488582;0.072119;0.000009;-0.010617;0.006262;0.057595;0.276936;-6.747181
-3141593;-1;-1073169409;-1;0.042984;0.234788;-6.735359;1.431022;-0.496084;1.344215;0.000000;-0.044609;0.011823;0.057595;0.276936;-6.747181
-3141593;-1;-1073210369;-1;0.047238;0.268435;-6.740184;0.260632;-0.317525;-0.022505;0.000000;-0.013399;0.006997;0.057595;0.276936;-6.747181
-3141593;-1;-1073210369;-1;0.058334;0.268168;-6.758056;1.109894;0.093543;0.588378;0.000000;-0.008799;-0.010874;0.057595;0.276936;-6.747181
-3141593;-1;-1073210377;-1;0.055541;0.281705;-6.751599;0.965688;0.415868;-0.808435;0.000000;0.005192;-0.004418;0.057595;0.276936;-6.747181
