fLabel;fIndex;fStatus;fSign;fV.fX;fV.fY;fV.fZ;fP.fX;fP.fY;fP.fZ;fBeta;fDcaXY;fDcaZ;fPVX;fPVY;fPVZ
-3141593;-1;-1006628617;1;0.208297;0.088776;-6.914244;1.116424;0.991178;0.924800;0.000000;-0.234516;0.086447;0.052598;0.264149;-7.000691
-3141593;-1;-1073737481;1;0.052542;0.264147;-7.011450;-0.101576;2.297744;-1.967150;0.000000;0.000056;-0.010759;0.052598;0.264149;-7.000691
-3141593;-1;-1073737481;1;0.052605;0.264196;-7.003532;-5.417880;0.746595;5.744337;0.000000;-0.000048;-0.002841;0.052598;0.264149;-7.000691
-3141593;-1;-1006628617;1;0.100523;0.221082;-7.195982;-0.712277;-0.792615;1.069402;0.000000;0.064432;-0.195291;0.052598;0.264149;-7.000691
-3141593;-1;-1073737481;1;0.051002;0.267121;-7.017047;0.907556;0.487502;1.079160;0.000000;0.003374;-0.016356;0.052598;0.264149;-7.000691
-3141593;-1;-1073696521;-1;0.055392;0.261810;-7.022521;0.431915;0.515983;-0.183575;0.000000;-0.003644;-0.021830;0.052598;0.264149;-7.000691
-3141593;-1;-1073696521;-1;0.057361;0.267349;-6.959932;0.320929;-0.477639;0.152969;0.000000;0.005738;0.040759;0.052598;0.264149;-7.000691
-3141593;-1;-1073696521;1;0.023403;0.265748;-6.986868;0.031034;0.566588;0.062107;0.000000;0.029239;0.013823;0.052598;0.264149;-7.000691
-3141593;-1;-1073696521;1;0.047228;0.297450;-6.995317;0.491474;0.079248;-0.077924;0.000000;0.033732;0.005374;0.052598;0.264149;-7.000691
-3141593;-1;-1073737481;1;-0.000315;0.303040;-7.056832;-0.386858;-0.526332;0.290487;0.000000;-0.065668;-0.056141;0.052598;0.264149;-7.000691
-3141593;-1;-1073737481;-1;0.050646;0.265904;-6.977514;0.307148;0.341696;0.288176;0.000000;0.002625;0.023177;0.052598;0.264149;-7.000691
-3141593;-1;-1006628617;-1;-0.243282;0.205427;-6.901086;0.073986;-0.372788;0.360189;0.000000;-0.301651;0.099605;0.052598;0.264149;-7.000691
-3141593;-1;-1073696521;1;0.052591;0.261077;-6.983471;0.514320;-0.001169;-0.289692;0.000000;-0.003072;0.017221;0.052598;0.264149;-7.000691
-3141593;-1;-1073737481;1;-0.001987;0.248382;-6.975359;0.101143;-0.350146;-0.190166;0.000000;-0.056817;0.025332;0.052598;0.264149;-7.000691
-3141593;-1;-1073696521;-1;0.053225;0.260533;-6.976583;-0.573892;-0.099572;0.517760;0.000000;0.003670;0.024109;0.052598;0.264149;-7.000691
-3141593;-1;-1006632713;-1;-0.555733;-1.074911;-9.421362;0.248848;-0.113051;-0.132072;0.000000;-1.470764;-2.420671;0.052598;0.264149;-7.000691
-3141593;-1;-1073737481;-1;0.070166;0.244823;-7.065148;-1.447369;-1.315691;1.232992;0.000000;0.026118;-0.064457;0.052598;0.264149;-7.000691
-3141593;-1;-1073737481;1;0.070294;0.255947;-6.961432;0.153441;0.331065;0.397967;0.000000;-0.019505;0.039260;0.052598;0.264149;-7.000691
