fLabel;fIndex;fStatus;fSign;fV.fX;fV.fY;fV.fZ;fP.fX;fP.fY;fP.fZ;fBeta;fDcaXY;fDcaZ;fPVX;fPVY;fPVZ
-3141593;-1;-1073737473;1;0.053556;0.261037;6.820765;0.859465;0.889105;1.037114;0.000000;0.000191;0.005640;0.053694;0.260904;6.815125
-3141593;-1;-1073696513;1;0.051687;0.259481;6.818994;0.464341;-0.654965;-0.168760;0.000000;-0.002460;0.003869;0.053694;0.260904;6.815125
-3141593;-1;-1073696513;-1;0.055721;0.259808;6.829915;-0.287222;-0.531434;-0.277311;0.000000;0.002305;0.014790;0.053694;0.260904;6.815125
-3141593;-1;-1006587649;-1;-0.514490;0.405832;6.627994;-0.314775;-1.234056;-0.638013;0.000000;-0.586376;-0.187131;0.053694;0.260904;6.815125
-3141593;-1;-1006587649;-1;-0.456118;0.405148;7.927206;-0.443789;-1.568514;0.027894;0.000000;-0.529825;1.112082;0.053694;0.260904;6.815125
-3141593;-1;-1073737473;1;0.031081;0.265416;6.837973;0.087067;0.436346;-0.002919;0.000000;0.023058;0.022849;0.053694;0.260904;6.815125
-3141593;-1;-1073696513;-1;0.037273;0.274713;6.777589;-0.371441;-0.441691;-0.067119;0.000000;-0.021455;-0.037536;0.053694;0.260904;6.815125
-3141593;-1;-1073696513;-1;0.030828;0.280571;6.813474;-0.549789;-0.639196;-0.426380;0.000000;-0.030160;-0.001650;0.053694;0.260904;6.815125
-3141593;-1;-1073737481;-1;0.049480;0.260895;6.794871;-0.001302;0.607393;0.037882;0.000000;0.004213;-0.020253;0.053694;0.260904;6.815125
-3141593;-1;-1073696513;-1;0.056059;0.262794;6.813545;0.639908;-0.800621;0.302725;0.000000;0.003029;-0.001579;0.053694;0.260904;6.815125
-3141593;-1;-1073737473;-1;0.053442;0.260954;6.830281;0.178792;0.901055;-1.139785;0.000000;0.000257;0.015156;0.053694;0.260904;6.815125
-3141593;-1;-1006628737;1;0.679621;0.705606;-12.577748;0.225799;-0.317816;-0.190916;0.000000;0.767818;-19.392872;0.053694;0.260904;6.815125
-3141593;-1;-1073741569;-1;0.054411;0.256379;6.819821;0.290252;0.046029;-0.074106;0.000000;-0.004581;0.004697;0.053694;0.260904;6.815125
-3141593;-1;-1073696513;1;0.062640;0.274776;6.977919;0.434212;-0.280010;0.273000;0.000000;0.016507;0.162795;0.053694;0.260904;6.815125
-3141593;-1;-1073741577;1;0.052803;0.251159;6.815628;-0.322603;0.029474;-0.304967;0.000000;0.009786;0.000504;0.053694;0.260904;6.815125
-3141593;-1;-1073737481;1;0.064325;0.295315;6.864528;-1.456806;0.450064;-2.151442;0.000000;-0.036016;0.049403;0.053694;0.260904;6.815125
-3141593;-1;-1073737481;-1;0.060244;0.261027;6.831140;0.011906;-0.630237;-0.859797;0.000000;0.006551;0.016015;0.053694;0.260904;6.815125
-3141593;-1;-1073741569;-1;0.113202;0.251684;6.769967;0.029983;0.193530;0.078149;0.000000;-0.060219;-0.045158;0.053694;0.260904;6.815125
-3141593;-1;-1006628617;1;-1.394807;1.085145;-3.134917;0.239578;0.421028;-0.542138;0.000000;1.666591;-9.950041;0.053694;0.260904;6.815125
-3141593;-1;-1073741577;-1;0.051907;0.253914;6.790362;-0.534413;0.136608;-1.027249;0.000000;0.007215;-0.024763;0.053694;0.260904;6.815125
-3141593;-1;-1073741569;1;0.054771;0.261501;6.839041;0.071349;-0.128651;0.072922;0.000000;0.001232;0.023917;0.053694;0.260904;6.815125
