fLabel;fIndex;fStatus;fSign;fV.fX;fV.fY;fV.fZ;fP.fX;fP.fY;fP.fZ;fBeta;fDcaXY;fDcaZ;fPVX;fPVY;fPVZ
-3141593;-1;-1073737473;1;0.033372;0.256644;5.367902;-0.828641;0.003528;0.142438;0.000000;0.006130;-0.012584;0.033398;0.262773;5.380487
-3141593;-1;-1006632713;1;1.425873;-0.428759;3.624858;0.187395;0.377341;0.096490;0.000000;-1.554735;-1.755629;0.033398;0.262773;5.380487
-3141593;-1;-1073737473;1;0.023779;0.252986;5.361341;0.494303;-0.485802;-0.581608;0.000000;-0.013723;-0.019146;0.033398;0.262773;5.380487
-3141593;-1;-1073696513;-1;0.033903;0.262880;5.386080;-0.178572;0.845809;-0.684614;0.000000;-0.000516;0.005593;0.033398;0.262773;5.380487
-3141593;-1;-1073696513;1;0.029742;0.270298;5.376202;-0.970157;-0.471395;-0.362607;0.000000;-0.008366;-0.004285;0.033398;0.262773;5.380487
-3141593;-1;-1006628609;-1;-0.285123;-0.215186;5.057527;1.430410;-0.953253;-1.002501;0.000000;-0.574370;-0.322960;0.033398;0.262773;5.380487
-3141593;-1;-1040142081;-1;0.060898;0.228771;5.376362;0.412932;0.333967;-0.189978;0.000004;-0.043731;-0.004125;0.033398;0.262773;5.380487
-3141593;-1;-1073741569;1;0.032366;0.261479;5.388988;0.205741;-0.164156;0.016681;0.000000;-0.001655;0.008501;0.033398;0.262773;5.380487
-3141593;-1;-1073737473;1;0.033113;0.263827;5.376059;0.669689;0.181324;-0.234478;0.000000;0.001092;-0.004428;0.033398;0.262773;5.380487
-3141593;-1;-1073741569;1;0.015956;0.253298;5.338767;0.129389;-0.238177;-0.014488;0.000000;-0.019849;-0.041720;0.033398;0.262773;5.380487
-3141593;-1;-1072647945;1;0.024195;0.259631;5.399189;-0.267878;0.784734;-0.336137;0.000000;0.009725;0.018702;0.033398;0.262773;5.380487
-3141593;-1;-1073737473;-1;0.048530;0.269131;5.360892;-0.208339;0.495808;0.161738;0.000000;-0.016414;-0.019595;0.033398;0.262773;5.380487
-3141593;-1;-1006632705;1;-0.096556;0.617982;3.788842;-0.344807;-0.126149;-0.043502;0.000000;-0.378235;-1.591645;0.033398;0.262773;5.380487
-3141593;-1;-1073696521;-1;0.040800;0.294348;5.382530;-1.136652;0.266460;0.550210;0.000000;-0.032431;0.002044;0.033398;0.262773;5.380487
