fLabel;fIndex;fStatus;fSign;fV.fX;fV.fY;fV.fZ;fP.fX;fP.fY;fP.fZ;fBeta;fDcaXY;fDcaZ;fPVX;fPVY;fPVZ
-3141593;-1;-1073737473;-1;0.056412;0.291269;-4.013625;1.049709;-0.155598;0.524997;0.000008;0.030717;0.015482;0.051908;0.260884;-4.029107
-3141593;-1;-1073696513;-1;0.048735;0.258572;-4.034500;-0.256471;0.351893;0.038026;0.000000;0.003926;-0.005393;0.051908;0.260884;-4.029107
-3141593;-1;-1073696513;1;0.050305;0.204024;-4.027545;1.209117;-0.034085;0.765344;0.000000;-0.056883;0.001561;0.051908;0.260884;-4.029107
-3141593;-1;-1073737473;-1;0.050334;0.262838;-4.023818;-0.855595;-0.689094;0.086146;0.000000;-0.002509;0.005289;0.051908;0.260884;-4.029107
-3141593;-1;-1073741569;-1;0.143889;0.422309;-4.164125;0.215859;-0.122998;0.013777;0.000000;0.185792;-0.135018;0.051908;0.260884;-4.029107
-3141593;-1;-1073737481;1;0.051102;0.258783;-4.061900;-0.506035;0.194235;-0.596386;0.000000;0.002250;-0.032793;0.051908;0.260884;-4.029107
-3141593;-1;-1073696513;1;0.054619;0.255832;-4.041233;0.456365;0.244889;0.007440;0.000000;-0.005733;-0.012126;0.051908;0.260884;-4.029107
-3141593;-1;-1073737481;-1;0.051284;0.258091;-4.047001;-0.322475;0.072097;-0.274754;0.000000;0.002862;-0.017895;0.051908;0.260884;-4.029107
-3141593;-1;-1006587649;1;-0.194141;0.229205;-3.648091;0.195962;-1.522004;0.504875;0.000000;-0.248080;0.381016;0.051908;0.260884;-4.029107
-3141593;-1;-1073737473;1;0.107602;0.246229;-4.140825;-0.076558;-0.290942;-0.243824;0.000000;0.057590;-0.111718;0.051908;0.260884;-4.029107
-3141593;-1;-1073737473;-1;0.086171;0.267389;-3.970089;-0.096281;0.507105;0.493432;0.000000;-0.034875;0.059018;0.051908;0.260884;-4.029107
-3141593;-1;-1073696513;1;0.052184;0.260823;-4.000233;0.072719;0.329654;-0.064545;0.000000;-0.000283;0.028874;0.051908;0.260884;-4.029107
-3141593;-1;-1073741569;-1;0.138378;0.400622;-4.219577;0.193823;-0.119938;-0.045588;0.000000;0.164328;-0.190470;0.051908;0.260884;-4.029107
-3141593;-1;-1073741569;-1;0.065922;0.257543;-3.999013;0.054507;0.228641;0.062865;0.000002;-0.014407;0.030093;0.051908;0.260884;-4.029107
-3141593;-1;-1073741577;1;0.023378;0.262253;-4.243867;0.013257;0.276300;0.326368;0.000000;0.028562;-0.214760;0.051908;0.260884;-4.029107
-3141593;-1;-1006632705;-1;1.216940;-0.117313;-4.945377;-0.045308;-0.139571;0.100182;0.000000;1.224881;-0.916270;0.051908;0.260884;-4.029107
-3141593;-1;-1073741569;1;0.065455;0.265536;-4.081420;0.077391;-0.225356;0.023790;0.000000;0.014324;-0.052313;0.051908;0.260884;-4.029107
-3141593;-1;-1073741569;1;0.142353;-0.014976;-3.941018;-0.130069;-0.042645;0.106592;0.000000;0.290309;0.088089;0.051908;0.260884;-4.029107
-3141593;-1;-1073741569;-1;0.055530;0.263817;-3.940685;0.086496;-0.106821;-0.075860;0.000001;0.004661;0.088422;0.051908;0.260884;-4.029107
