fLabel;fIndex;fStatus;fSign;fV.fX;fV.fY;fV.fZ;fP.fX;fP.fY;fP.fZ;fBeta;fDcaXY;fDcaZ;fPVX;fPVY;fPVZ
-3141593;-1;-1005014793;-1;2.029484;-0.666333;2.390340;0.143416;0.336320;-0.186086;0.000000;-2.260101;-0.488726;-0.049486;0.220199;2.879066
-3141593;-1;-1072120833;-1;-0.085293;0.084798;3.242761;0.345635;-0.091403;-0.048169;0.000000;-0.140055;0.363695;-0.049486;0.220199;2.879066
-3141593;-1;-1072123657;1;-0.086520;0.236207;2.652879;0.141208;0.326670;0.088423;0.000000;0.040346;-0.226187;-0.049486;0.220199;2.879066
-3141593;-1;-1073213193;-1;-0.044397;0.220001;2.914549;0.013847;0.355150;-0.024403;0.000000;-0.005093;0.035483;-0.049486;0.220199;2.879066
-3141593;-1;-1006101505;-1;0.406590;0.835187;1.376760;-0.286672;0.212597;-0.196858;0.000003;-0.765647;-1.502306;-0.049486;0.220199;2.879066
-3141593;-1;-1072120833;-1;-0.049051;0.219218;2.874815;0.325805;0.144626;-0.324675;0.000000;-0.001073;-0.004252;-0.049486;0.220199;2.879066
-3141593;-1;-1072120841;1;-0.038927;0.202016;2.869916;0.311899;0.181135;0.328114;0.000000;-0.021027;-0.009150;-0.049486;0.220199;2.879066
-3141593;-1;-1072120833;-1;-0.052694;0.225036;2.855999;0.297190;0.197033;-0.231620;0.000000;0.005804;-0.023068;-0.049486;0.220199;2.879066
-3141593;-1;-1072123649;-1;-0.056576;0.226651;2.872429;0.238404;0.261977;-0.195090;0.000000;0.009586;-0.006638;-0.049486;0.220199;2.879066
-3141593;-1;-1072123649;-1;-0.049965;0.219992;2.884671;0.141684;-0.327212;0.304414;0.000000;-0.000521;0.005605;-0.049486;0.220199;2.879066
-3141593;-1;-1073213185;1;-0.054623;0.215571;2.925588;0.237795;-0.263933;0.200520;0.000000;-0.006913;0.046521;-0.049486;0.220199;2.879066
-3141593;-1;-1073213185;1;-0.059448;0.205700;2.897984;-0.290294;0.199440;0.204008;0.000000;0.017591;0.018917;-0.049486;0.220199;2.879066
