fLabel;fIndex;fStatus;fSign;fV.fX;fV.fY;fV.fZ;fP.fX;fP.fY;fP.fZ;fBeta;fDcaXY;fDcaZ;fPVX;fPVY;fPVZ
-3141593;-1;-1073696521;1;0.050525;0.212885;-7.597632;0.870906;-0.038186;0.263862;0.000000;-0.032237;-0.037302;0.051937;0.245090;-7.560330
-3141593;-1;-1073696521;-1;0.047707;0.244706;-7.535080;-0.079332;0.874141;0.386056;0.000000;0.004248;0.025251;0.051937;0.245090;-7.560330
-3141593;-1;-1073696521;-1;0.037393;0.238228;-7.580309;-0.546440;1.158229;-0.175137;0.000000;0.016082;-0.019979;0.051937;0.245090;-7.560330
-3141593;-1;-1073729289;-1;0.089090;0.323950;-7.645478;0.745775;-0.351354;-0.473319;0.000000;0.087173;-0.085147;0.051937;0.245090;-7.560330
-3141593;-1;-1073737481;-1;0.043380;0.228163;-7.629682;1.527822;-0.772356;-0.218881;0.000000;-0.018967;-0.069352;0.051937;0.245090;-7.560330
-3141593;-1;-1073737481;-1;0.053851;0.245086;-7.557791;0.003883;1.710553;-0.229090;0.000000;-0.001913;0.002539;0.051937;0.245090;-7.560330
-3141593;-1;-973033225;1;0.024214;0.327721;-7.365139;-1.620225;-0.543603;-0.569533;0.000000;-0.087157;0.195192;0.051937;0.245090;-7.560330
-3141593;-1;-1072647945;-1;-0.244843;0.206964;-7.280457;0.043418;-0.337971;-0.003097;0.000000;-0.299219;0.279873;0.051937;0.245090;-7.560330
-3141593;-1;-973033225;-1;0.084897;0.084430;-8.018007;-0.720928;-0.147900;-0.003070;0.000000;0.164007;-0.457677;0.051937;0.245090;-7.560330
-3141593;-1;-1073737481;1;0.051919;0.243485;-7.578270;0.753362;-0.008563;0.769130;0.000000;-0.001606;-0.017940;0.051937;0.245090;-7.560330
-3141593;-1;-1006587657;-1;0.853540;-1.135304;-7.508110;-0.585907;-0.340240;0.414807;0.000000;1.596263;0.052221;0.051937;0.245090;-7.560330
-3141593;-1;-1073737481;1;0.045511;0.256421;-7.528698;0.333726;0.189284;0.172521;0.000000;0.013026;0.031632;0.051937;0.245090;-7.560330
-3141593;-1;-1073737481;1;0.054208;0.244067;-7.604350;-0.140428;-0.311697;-0.215965;0.000000;0.002491;-0.044019;0.051937;0.245090;-7.560330
-3141593;-1;-1073737481;-1;0.051445;0.243432;-7.556717;-0.455013;0.135061;0.497929;0.000000;0.001730;0.003613;0.051937;0.245090;-7.560330
-3141593;-1;-1006632713;-1;-1.369632;1.575678;-8.098187;-0.126136;-0.134760;0.129305;0.000001;-1.947132;-0.537857;0.051937;0.245090;-7.560330
