fLabel;fIndex;fStatus;fSign;fV.fX;fV.fY;fV.fZ;fP.fX;fP.fY;fP.fZ;fBeta;fDcaXY;fDcaZ;fPVX;fPVY;fPVZ
-3141593;-1;-1073729289;1;0.049038;0.261917;-2.836964;-0.404819;1.149899;-1.086733;0.000011;-0.001892;-0.032131;0.047253;0.261288;-2.804834
-3141593;-1;-1073696521;1;0.051921;0.265214;-2.835776;0.744327;-0.884972;0.610780;0.000000;0.006099;-0.030942;0.047253;0.261288;-2.804834
-3141593;-1;-1073696521;1;0.036550;0.292638;-2.831841;1.441685;0.492185;1.405526;0.000000;0.033127;-0.027008;0.047253;0.261288;-2.804834
-3141593;-1;-1073737481;-1;0.047135;0.261582;-2.807920;0.887590;0.357456;-0.154622;0.000000;0.000317;-0.003086;0.047253;0.261288;-2.804834
-3141593;-1;-1073737481;-1;0.047583;0.262288;-2.860440;-0.520038;0.171436;0.143412;0.000000;-0.001053;-0.055606;0.047253;0.261288;-2.804834
-3141593;-1;-1073737481;-1;0.044125;0.246368;-2.763458;2.185408;-0.458130;0.421651;0.000000;-0.015245;0.041376;0.047253;0.261288;-2.804834
-3141593;-1;-1073737481;1;0.047402;0.262428;-2.785385;-1.457378;0.190026;-0.367940;0.000000;-0.001149;0.019449;0.047253;0.261288;-2.804834
-3141593;-1;-1073696521;1;0.048201;0.259731;-2.764559;-0.651580;-0.396417;-0.105025;0.000000;0.001823;0.040275;0.047253;0.261288;-2.804834
-3141593;-1;-1073696521;-1;0.049840;0.243858;-2.806499;-0.750988;-0.111446;0.334485;0.000000;0.017621;-0.001666;0.047253;0.261288;-2.804834
-3141593;-1;-1073696521;1;0.048870;0.258539;-2.789472;0.501074;0.294673;0.080695;0.000000;-0.003189;0.015362;0.047253;0.261288;-2.804834
-3141593;-1;-1073696521;1;0.046944;0.262681;-2.794857;1.155446;0.256781;-0.459398;0.000000;0.001427;0.009977;0.047253;0.261288;-2.804834
-3141593;-1;-1073696521;1;0.047082;0.261540;-2.803371;-1.089167;-0.741180;-0.657435;0.000010;-0.000305;0.001463;0.047253;0.261288;-2.804834
-3141593;-1;-1073737481;-1;0.016375;0.220726;-2.757702;0.285723;-0.217506;-0.258722;0.000000;-0.050978;0.047131;0.047253;0.261288;-2.804834
-3141593;-1;-1073696521;1;0.046508;0.260627;-2.768727;-0.233786;0.263848;-0.094284;0.000000;0.000996;0.036107;0.047253;0.261288;-2.804834
-3141593;-1;-1073696521;-1;0.066113;0.282176;-2.657592;-0.320991;0.289828;-0.304201;0.000000;-0.028142;0.147242;0.047253;0.261288;-2.804834
-3141593;-1;-1073737481;-1;0.046070;0.256138;-2.842954;-0.640431;0.147200;-0.301330;0.000000;0.005284;-0.038120;0.047253;0.261288;-2.804834
-3141593;-1;-1073696521;1;0.053953;0.263645;-2.839253;0.133383;-0.379172;0.186197;0.000000;0.007102;-0.034419;0.047253;0.261288;-2.804834
-3141593;-1;-1006628617;-1;0.205859;0.236935;-2.795692;0.087800;0.571811;-0.285006;0.000000;-0.160465;0.009142;0.047253;0.261288;-2.804834
-3141593;-1;-1006632713;-1;0.188713;0.437993;-11.690228;0.158154;-0.126609;0.093231;0.000000;0.226352;-8.885395;0.047253;0.261288;-2.804834
-3141593;-1;-1073737481;1;0.049603;0.263005;-2.757440;0.308185;-0.421743;0.566297;0.000000;0.002910;0.047393;0.047253;0.261288;-2.804834
-3141593;-1;-1073737481;-1;0.050688;0.249513;-2.825778;-0.342667;-0.099963;-0.311701;0.000000;0.012266;-0.020944;0.047253;0.261288;-2.804834
-3141593;-1;-1073741577;-1;0.042520;0.301818;-2.728536;-0.159853;-0.018669;-0.066131;0.000000;-0.040805;0.076298;0.047253;0.261288;-2.804834
-3141593;-1;-1073741577;-1;0.068521;0.241682;-2.826007;0.099563;0.108004;-0.090110;0.000000;-0.028926;-0.021173;0.047253;0.261288;-2.804834
