fLabel;fIndex;fStatus;fSign;fV.fX;fV.fY;fV.fZ;fP.fX;fP.fY;fP.fZ;fBeta;fDcaXY;fDcaZ;fPVX;fPVY;fPVZ
-3141593;-1;-1073737481;1;0.066393;0.244612;4.708361;-1.618724;-0.071240;-0.824293;0.000012;-0.000327;-0.005325;0.066407;0.244286;4.713686
-3141593;-1;-1073696521;1;0.078445;0.238818;4.666835;-0.437362;-0.962970;0.729993;0.000000;0.013222;-0.046851;0.066407;0.244286;4.713686
-3141593;-1;-1073696521;1;0.078808;0.231454;4.733854;-1.046283;-1.011150;-0.393281;0.000000;0.017845;0.020168;0.066407;0.244286;4.713686
-3141593;-1;-1073737481;1;0.071752;0.245988;4.681117;-0.343268;1.077940;1.070673;0.000000;-0.005610;-0.032569;0.066407;0.244286;4.713686
-3141593;-1;-1006587657;-1;-0.966558;0.578842;2.756225;-0.830852;-2.565310;-0.720370;0.000000;-1.085793;-1.957461;0.066407;0.244286;4.713686
-3141593;-1;-1073696521;-1;0.066403;0.245716;4.738744;-1.230369;-0.003282;-0.980206;0.000000;-0.001431;0.025058;0.066407;0.244286;4.713686
-3141593;-1;-1073696521;1;0.062216;0.246939;4.712578;-0.572265;-0.903766;0.412431;0.000000;-0.004960;-0.001108;0.066407;0.244286;4.713686
-3141593;-1;-1073737481;-1;0.069472;0.223219;4.734915;0.970155;0.141157;0.334231;0.000000;-0.021288;0.021229;0.066407;0.244286;4.713686
-3141593;-1;-1073737481;1;0.068656;0.240086;4.716756;-0.544902;-0.291829;0.082743;0.000000;0.004764;0.003070;0.066407;0.244286;4.713686
-3141593;-1;-1072647945;1;0.057056;0.286854;4.933360;-0.339811;-0.074645;-0.187696;0.000000;-0.043583;0.219674;0.066407;0.244286;4.713686
-3141593;-1;-1006628617;-1;0.154543;0.408321;3.613830;0.279290;-0.150061;0.057443;0.000000;0.186213;-1.099856;0.066407;0.244286;4.713686
-3141593;-1;-1073737481;-1;0.079022;0.230957;4.718449;0.234018;0.221489;0.109947;0.000000;-0.018352;0.004762;0.066407;0.244286;4.713686
-3141593;-1;-1073737481;-1;0.060750;0.246787;4.782412;-0.409184;-0.925237;-1.087984;0.000000;-0.006185;0.068726;0.066407;0.244286;4.713686
-3141593;-1;-1006628617;-1;-0.220213;0.297159;4.280409;-0.086362;-0.468158;0.296198;0.000000;-0.291456;-0.433277;0.066407;0.244286;4.713686
-3141593;-1;-1073737481;-1;0.075132;0.250163;4.712733;0.226925;-0.336887;0.378678;0.000000;0.010519;-0.000953;0.066407;0.244286;4.713686
-3141593;-1;-1073741577;-1;0.065499;0.243912;4.721334;0.091598;-0.222488;-0.182011;0.000000;-0.000983;0.007648;0.066407;0.244286;4.713686
-3141593;-1;-1073741577;1;0.073553;0.233032;4.683276;0.167592;0.106417;0.125123;0.000000;-0.013331;-0.030410;0.066407;0.244286;4.713686
-3141593;-1;-1073737481;-1;0.069871;0.244808;4.659630;0.057802;-0.383638;0.387093;0.000000;0.003503;-0.054056;0.066407;0.244286;4.713686
-3141593;-1;-1073741577;-1;-0.208118;0.223186;4.791131;0.014728;-0.191620;-0.141117;0.000000;-0.275335;0.077445;0.066407;0.244286;4.713686
-3141593;-1;-1073737481;-1;0.074912;0.251134;4.676789;0.393429;-0.488627;-0.862548;0.000000;0.010919;-0.036897;0.066407;0.244286;4.713686
-3141593;-1;-1073737481;-1;0.057535;0.255797;4.694300;-0.302372;-0.233061;0.200944;0.000000;-0.014533;-0.019386;0.066407;0.244286;4.713686
-3141593;-1;-1073741577;-1;0.102961;0.180339;4.705363;-0.153562;-0.087782;-0.095250;0.000000;0.073657;-0.008323;0.066407;0.244286;4.713686
-3141593;-1;-1073741577;1;-0.086581;0.180620;4.631381;0.056505;-0.135781;-0.046585;0.000001;-0.165707;-0.082305;0.066407;0.244286;4.713686
