fLabel;fIndex;fStatus;fSign;fV.fX;fV.fY;fV.fZ;fP.fX;fP.fY;fP.fZ;fBeta;fDcaXY;fDcaZ;fPVX;fPVY;fPVZ
-3141593;-1;-1073737473;-1;0.051632;0.267497;-11.885798;-0.337151;-0.143613;-0.025306;0.000000;-0.005764;-0.000952;0.053891;0.262194;-11.884847
-3141593;-1;-1006628617;1;-0.011809;0.332505;-4.875773;0.671822;0.627762;0.800148;0.000000;0.096230;7.009074;0.053891;0.262194;-11.884847
-3141593;-1;-1006628617;-1;0.030233;0.332545;-5.769319;0.874140;0.293956;-0.103946;0.000000;0.074222;6.115528;0.053891;0.262194;-11.884847
-3141593;-1;-1006628617;1;-0.000485;0.296434;-4.926041;-0.551488;-0.875792;0.218212;0.000000;-0.064259;6.958806;0.053891;0.262194;-11.884847
-3141593;-1;-1006628617;-1;0.273486;1.056838;-4.959664;0.359921;-0.099462;0.111864;0.000000;0.824428;6.925183;0.053891;0.262194;-11.884847
-3141593;-1;-1073741577;1;0.063221;0.236946;-11.951325;0.215384;0.079593;-0.140105;0.000000;-0.026916;-0.066478;0.053891;0.262194;-11.884847
-3141593;-1;-1006628617;1;-0.249581;0.157707;-5.008958;0.154983;-0.450134;0.374977;0.000000;-0.320956;6.875889;0.053891;0.262194;-11.884847
-3141593;-1;-1073741569;1;0.009080;0.199639;-11.467787;0.134257;-0.096174;0.179733;0.000000;-0.076948;0.417060;0.053891;0.262194;-11.884847
-3141593;-1;-1073741569;-1;0.000732;0.273571;-11.902465;-0.053853;-0.251613;0.320888;0.000000;-0.054362;-0.017618;0.053891;0.262194;-11.884847
-3141593;-1;-1006632705;1;-0.400402;1.340469;-5.270572;0.195013;0.082162;0.124155;0.000000;1.170068;6.614275;0.053891;0.262194;-11.884847
