fLabel;fIndex;fStatus;fSign;fV.fX;fV.fY;fV.fZ;fP.fX;fP.fY;fP.fZ;fBeta;fDcaXY;fDcaZ;fPVX;fPVY;fPVZ
-3141593;-1;-1073210369;1;0.046282;0.281461;-7.830173;-0.411029;-0.637400;-0.335803;0.000000;-0.017692;0.030245;0.061150;0.271873;-7.860419
-3141593;-1;-536346113;1;0.244161;-2.405497;-4.049209;-0.617056;-0.042179;-0.408864;0.000000;2.683618;3.811209;0.061150;0.271873;-7.860419
-3141593;-1;-1073172225;1;0.063613;0.274428;-7.838852;-0.387493;0.373423;-0.069563;0.000000;-0.003549;0.021566;0.061150;0.271873;-7.860419
-3141593;-1;-1073213185;-1;0.061239;0.271825;-7.872571;-0.349487;-0.654960;0.254047;0.000000;0.000101;-0.012152;0.061150;0.271873;-7.860419
-3141593;-1;-1073213185;1;-0.003845;0.238143;-7.973679;-0.426649;0.822143;-0.239937;0.000000;0.073226;-0.113261;0.061150;0.271873;-7.860419
-3141593;-1;-1073210369;-1;-0.021214;0.477277;-7.868573;0.815494;0.327003;0.354958;0.000000;0.221303;-0.008154;0.061150;0.271873;-7.860419
-3141593;-1;-1073172225;-1;0.052340;0.276196;-7.879020;0.423607;0.863285;-0.386438;0.000000;0.009813;-0.018601;0.061150;0.271873;-7.860419
-3141593;-1;-1073169409;-1;0.056049;0.282371;-7.844611;-4.760022;-2.312762;3.888229;0.000000;-0.011672;0.015807;0.061150;0.271873;-7.860419
-3141593;-1;-536346369;-1;0.074973;0.254734;-7.837589;-0.275058;-0.221842;-0.033272;0.000000;0.022018;0.022830;0.061150;0.271873;-7.860419
-3141593;-1;-1073172225;-1;0.068828;0.274031;-7.845958;-0.229868;0.817590;0.546357;0.000000;-0.007975;0.014461;0.061150;0.271873;-7.860419
-3141593;-1;-1073210369;1;0.028924;0.205103;-8.603946;0.723303;-0.349096;0.352920;0.000000;-0.074140;-0.743527;0.061150;0.271873;-7.860419
-3141593;-1;-1073210377;1;0.059795;0.267989;-8.188478;0.797673;-0.278399;-0.503701;0.000000;-0.004113;-0.328059;0.061150;0.271873;-7.860419
-3141593;-1;-1073210377;-1;0.041292;0.225090;-7.931601;0.667880;-0.283500;-0.283855;0.000000;-0.050823;-0.071182;0.061150;0.271873;-7.860419
-3141593;-1;-1073172225;1;0.074614;0.269277;-7.868355;0.178126;0.924143;0.784165;0.000000;-0.013712;-0.007937;0.061150;0.271873;-7.860419
-3141593;-1;-1073172225;-1;0.020779;0.265386;-7.862485;-0.116621;0.725811;0.476772;0.000006;0.040889;-0.002067;0.061150;0.271873;-7.860419
-3141593;-1;-1073210369;1;0.062887;0.275700;-7.852069;-0.960633;0.436040;-0.335573;0.000000;-0.004203;0.008350;0.061150;0.271873;-7.860419
-3141593;-1;-1073210369;1;0.063286;0.276584;-7.834555;-1.001979;0.454095;0.852160;0.000000;-0.005173;0.025863;0.061150;0.271873;-7.860419
