fLabel;fIndex;fStatus;fSign;fV.fX;fV.fY;fV.fZ;fP.fX;fP.fY;fP.fZ;fBeta;fDcaXY;fDcaZ;fPVX;fPVY;fPVZ
-3141593;-1;-1006587649;1;0.063881;0.249755;-0.690397;-0.022930;0.551911;0.015105;0.000000;-0.011540;1.593338;0.052351;0.249276;-2.283736
-3141593;-1;-1073741569;-1;0.049041;0.241679;-2.235053;-0.221298;0.096438;-0.016828;0.000000;0.008287;0.048682;0.052351;0.249276;-2.283736
-3141593;-1;-1073737473;1;0.052354;0.249216;-2.275385;0.498993;0.021499;0.470302;0.000000;-0.000060;0.008351;0.052351;0.249276;-2.283736
-3141593;-1;-1073737473;-1;0.043821;0.234167;-2.251911;-0.278219;0.157066;0.038300;0.000000;0.017351;0.031824;0.052351;0.249276;-2.283736
-3141593;-1;-1006628617;1;-0.107784;0.270388;-0.646599;-0.081253;-0.616301;-0.781744;0.000000;-0.161521;1.637137;0.052351;0.249276;-2.283736
-3141593;-1;-1006587649;1;0.025936;0.243611;-0.715572;0.108310;-0.505049;-0.361670;0.000000;-0.027016;1.568163;0.052351;0.249276;-2.283736
-3141593;-1;-1006628609;-1;0.179824;-1.439896;-1.262261;0.328511;0.024791;-0.169820;0.000000;-1.693975;1.021474;0.052351;0.249276;-2.283736
-3141593;-1;-1073741569;-1;0.054907;0.242890;-2.323586;0.283993;0.113644;0.043847;0.000000;-0.006878;-0.039850;0.052351;0.249276;-2.283736
-3141593;-1;-1006587657;1;1.342697;-0.366082;-0.461400;-0.178150;-0.373563;0.115285;0.000003;1.429565;1.822336;0.052351;0.249276;-2.283736
-3141593;-1;-1073737473;1;0.052205;0.249295;-2.315279;0.043565;0.340769;0.312411;0.000000;0.000148;-0.031544;0.052351;0.249276;-2.283736
-3141593;-1;-1073696513;1;0.050360;0.249443;-2.301938;0.044149;0.525346;0.387515;0.000000;0.001998;-0.018202;0.052351;0.249276;-2.283736
-3141593;-1;-1006632705;-1;0.070339;0.233129;-0.621764;0.203844;0.227086;0.083814;0.000000;-0.024172;1.661971;0.052351;0.249276;-2.283736
-3141593;-1;-1073737481;-1;0.047110;0.240785;-2.244002;-0.433137;0.267356;0.202261;0.000000;0.009979;0.039733;0.052351;0.249276;-2.283736
-3141593;-1;-1006632713;1;0.052767;0.249616;-0.629018;0.151959;-0.186169;-0.227932;0.000000;0.000537;1.654718;0.052351;0.249276;-2.283736
-3141593;-1;-1073741577;1;0.104783;0.380552;-2.685383;0.235052;-0.093881;0.143423;0.000000;0.141360;-0.401647;0.052351;0.249276;-2.283736
-3141593;-1;-1073737481;-1;0.072065;0.269390;-2.344545;-0.235174;0.230495;-0.372720;0.000000;-0.028164;-0.060810;0.052351;0.249276;-2.283736
