fLabel;fIndex;fStatus;fSign;fV.fX;fV.fY;fV.fZ;fP.fX;fP.fY;fP.fZ;fBeta;fDcaXY;fDcaZ;fPVX;fPVY;fPVZ
-3141593;-1;-1006587649;-1;0.060316;-0.795817;4.361202;-1.401502;0.016985;-0.851969;0.000000;1.059550;-0.155409;0.073156;0.263655;4.516611
-3141593;-1;-1073696513;1;0.073912;0.264091;4.538573;-0.490059;0.850413;-0.321998;0.000000;-0.000872;0.021962;0.073156;0.263655;4.516611
-3141593;-1;-1073737473;-1;0.073166;0.251392;4.493689;-0.975780;-0.000806;0.447197;0.000000;0.012264;-0.022922;0.073156;0.263655;4.516611
-3141593;-1;-1073696513;-1;0.093264;0.276270;4.514039;0.304156;-0.484808;-0.116170;0.000000;0.023737;-0.002572;0.073156;0.263655;4.516611
-3141593;-1;-1073737473;-1;0.079026;0.283979;4.509906;-0.671342;0.193908;0.174236;0.000000;-0.021155;-0.006705;0.073156;0.263655;4.516611
-3141593;-1;-1073696513;1;0.060623;0.271329;4.516992;0.851781;1.391193;-0.336127;0.000000;0.014696;0.000381;0.073156;0.263655;4.516611
-3141593;-1;-973074177;1;2.348353;-1.211474;0.595046;-0.235556;-0.363315;0.156678;0.000000;2.711555;-3.921565;0.073156;0.263655;4.516611
-3141593;-1;-1073696513;1;0.079223;0.265460;4.501842;-0.190396;0.639986;-0.043829;0.000000;-0.006329;-0.014769;0.073156;0.263655;4.516611
-3141593;-1;-1073737473;1;0.055252;0.245850;4.476664;0.456572;-0.459090;0.057137;0.000000;-0.025250;-0.039947;0.073156;0.263655;4.516611
-3141593;-1;-1073696513;1;0.072262;0.263007;4.504145;0.260946;-0.359589;0.035582;0.000000;-0.001105;-0.012466;0.073156;0.263655;4.516611
-3141593;-1;-973033217;-1;-1.865083;0.433756;7.324609;-0.053414;-0.608640;-0.190685;0.000000;-1.945689;2.807998;0.073156;0.263655;4.516611
-3141593;-1;-1073737473;1;0.071341;0.286066;4.549140;0.474934;0.038469;-0.056643;0.000000;0.022484;0.032529;0.073156;0.263655;4.516611
-3141593;-1;-1073741569;1;0.054504;0.256785;4.482816;0.093022;-0.252546;0.014420;0.000000;-0.019877;-0.033795;0.073156;0.263655;4.516611
-3141593;-1;-1073696513;1;0.073699;0.263852;4.528648;-0.215206;0.595047;0.037517;0.000000;-0.000577;0.012037;0.073156;0.263655;4.516611
-3141593;-1;-1073737473;1;0.073972;0.263803;4.707220;0.062375;-0.343679;-0.052444;0.000000;0.000829;0.190609;0.073156;0.263655;4.516611
-3141593;-1;-1073737473;-1;0.071930;0.262691;4.505168;0.797005;-1.013800;-1.536051;0.000000;-0.001560;-0.011443;0.073156;0.263655;4.516611
-3141593;-1;-1073737473;-1;0.073448;0.240922;4.503351;-0.765378;-0.009840;-0.900823;0.000000;0.022735;-0.013260;0.073156;0.263655;4.516611
-3141593;-1;-1073741569;1;0.063202;0.247135;4.482319;-0.273862;0.165011;-0.021211;0.000000;0.019287;-0.034291;0.073156;0.263655;4.516611
-3141593;-1;-1073737481;1;0.074393;0.263656;4.530299;-0.000284;0.543067;-0.056948;0.000000;-0.001236;0.013688;0.073156;0.263655;4.516611
-3141593;-1;-1073737473;1;0.072645;0.258630;4.543235;-1.466269;0.149283;0.218706;0.000000;0.005051;0.026624;0.073156;0.263655;4.516611
-3141593;-1;-973074185;-1;0.195040;-0.127538;4.222105;-1.099490;-0.342568;1.446175;0.000000;0.409742;-0.294506;0.073156;0.263655;4.516611
-3141593;-1;-1073696513;1;0.070390;0.262457;4.521225;0.300272;-0.693032;-0.352309;0.000000;-0.003014;0.004614;0.073156;0.263655;4.516611
-3141593;-1;-1073737481;1;0.073141;0.262889;4.530462;-0.721095;0.014371;-0.611694;0.000000;0.000766;0.013851;0.073156;0.263655;4.516611
-3141593;-1;-1073696513;1;0.067153;0.280541;4.477182;-0.471185;-0.167515;0.358642;0.000000;-0.017921;-0.039429;0.073156;0.263655;4.516611
-3141593;-1;-1073737473;-1;0.048767;0.319375;4.576497;0.386825;0.169317;-0.252073;0.000000;0.060824;0.059886;0.073156;0.263655;4.516611
-3141593;-1;-1073741569;1;0.081918;0.270576;4.485516;0.149930;-0.189799;-0.052698;0.000000;0.011165;-0.031095;0.073156;0.263655;4.516611
-3141593;-1;-1073737473;-1;0.082397;0.273993;4.513036;0.408979;-0.365606;0.328227;0.000000;0.013866;-0.003575;0.073156;0.263655;4.516611
-3141593;-1;-1073696513;1;0.069972;0.259913;4.547642;0.302036;-0.257025;0.122001;0.000000;-0.004914;0.031031;0.073156;0.263655;4.516611
-3141593;-1;-973074177;1;-0.469595;0.894108;5.398557;-0.425444;-0.366261;0.498915;0.000000;-0.831896;0.881946;0.073156;0.263655;4.516611
-3141593;-1;-1006587649;1;-0.116900;0.660574;4.797231;-0.550254;-0.263477;0.372520;0.000000;-0.440074;0.280620;0.073156;0.263655;4.516611
-3141593;-1;-1073696521;1;0.078421;0.287472;4.488157;-0.603798;0.133476;-0.496324;0.000000;-0.024391;-0.028454;0.073156;0.263655;4.516611
-3141593;-1;-1073737473;1;0.087298;0.250239;4.517521;0.283701;0.299053;-0.159493;0.000000;-0.019494;0.000910;0.073156;0.263655;4.516611
-3141593;-1;-1006587649;1;0.156159;-0.113216;17.160217;-0.820573;-0.180724;-0.556800;0.000000;0.385904;12.643606;0.073156;0.263655;4.516611
-3141593;-1;-1073737481;-1;0.082034;0.278206;4.538698;-0.800489;0.488427;-1.291659;0.000000;-0.017045;0.022087;0.073156;0.263655;4.516611
-3141593;-1;-1073737473;-1;0.073133;0.263676;4.489093;0.372489;0.412498;-0.482019;0.000000;0.000031;-0.027518;0.073156;0.263655;4.516611
-3141593;-1;-1073737473;-1;0.074024;0.258715;4.497537;-0.472544;-0.082986;-0.353179;0.000000;0.005016;-0.019074;0.073156;0.263655;4.516611
-3141593;-1;-1073696513;-1;0.080933;0.261042;4.506495;0.111944;0.333076;0.211581;0.000000;-0.008205;-0.010115;0.073156;0.263655;4.516611
-3141593;-1;-1073737473;-1;0.072958;0.260907;4.541199;-0.502093;0.036276;-0.113125;0.000000;0.002756;0.024588;0.073156;0.263655;4.516611
-3141593;-1;-1073696513;-1;0.074349;0.265220;4.522414;-1.472401;1.122563;-1.686598;0.000000;-0.001968;0.005803;0.073156;0.263655;4.516611
-3141593;-1;-1073737473;-1;0.179438;0.234928;4.669405;-0.093499;-0.345914;-0.393283;0.000000;0.110096;0.152793;0.073156;0.263655;4.516611
-3141593;-1;-1073741569;-1;0.078246;0.255615;4.378607;-0.145725;-0.092245;0.019701;0.000000;0.009516;-0.138004;0.073156;0.263655;4.516611
-3141593;-1;-1073741569;-1;0.002483;0.224957;4.424201;0.081350;-0.148565;0.067355;0.000000;-0.080574;-0.092410;0.073156;0.263655;4.516611
-3141593;-1;-1073741569;-1;0.097795;0.281868;4.553545;-0.115340;0.156034;-0.222703;0.000000;-0.030639;0.036933;0.073156;0.263655;4.516611
