fLabel;fIndex;fStatus;fSign;fV.fX;fV.fY;fV.fZ;fP.fX;fP.fY;fP.fZ;fBeta;fDcaXY;fDcaZ;fPVX;fPVY;fPVZ
-3141593;-1;-1073737473;-1;0.041521;0.241050;5.332719;-0.608364;-1.421236;-1.514160;0.000000;0.006897;-0.014266;0.035181;0.243764;5.346985
-3141593;-1;-1073696513;-1;0.035812;0.243432;5.368009;0.315754;0.601071;0.290807;0.000000;-0.000714;0.021024;0.035181;0.243764;5.346985
-3141593;-1;-1073737473;1;0.025999;0.249036;5.403541;-0.239430;-0.417046;0.115543;0.000000;-0.010587;0.056556;0.035181;0.243764;5.346985
-3141593;-1;-1073737473;1;0.027656;0.237367;5.351156;-0.459175;0.540096;-0.387617;0.000000;0.009877;0.004171;0.035181;0.243764;5.346985
-3141593;-1;-1073737473;1;0.148820;0.290477;5.663320;-0.125317;0.304862;0.114891;0.000000;-0.122866;0.316335;0.035181;0.243764;5.346985
-3141593;-1;-1073737481;-1;0.036580;0.244848;5.337942;-1.167830;1.507388;-2.459470;0.000020;-0.001770;-0.009043;0.035181;0.243764;5.346985
-3141593;-1;-1073741569;1;-0.000568;0.267049;5.358092;0.155491;0.238727;-0.153874;0.000000;0.042663;0.011106;0.035181;0.243764;5.346985
-3141593;-1;-1073741569;1;0.058505;0.234621;5.359768;-0.066797;-0.170398;-0.037020;0.000001;0.025052;0.012783;0.035181;0.243764;5.346985
-3141593;-1;-1073741569;-1;0.032358;0.345183;5.349167;0.163885;0.004561;0.031632;0.000001;0.101458;0.002182;0.035181;0.243764;5.346985
-3141593;-1;-1073741569;1;-0.116299;0.114435;5.230991;0.083912;-0.098283;0.035031;0.000000;-0.199179;-0.115994;0.035181;0.243764;5.346985
