fLabel;fIndex;fStatus;fSign;fV.fX;fV.fY;fV.fZ;fP.fX;fP.fY;fP.fZ;fBeta;fDcaXY;fDcaZ;fPVX;fPVY;fPVZ
-3141593;-1;-536343553;-1;0.052284;0.241938;-1.959992;-0.591856;0.205036;-0.112419;0.000000;0.027362;0.101508;0.061241;0.267793;-2.061500
-3141593;-1;-1073169409;1;-0.045581;0.347909;-2.086280;-0.507362;-0.676485;-0.301574;0.000000;-0.133527;-0.024780;0.061241;0.267793;-2.061500
-3141593;-1;-1073214465;1;0.060754;0.269017;-2.031416;0.461933;0.183537;-0.155417;0.000000;0.001318;0.030084;0.061241;0.267793;-2.061500
-3141593;-1;-1073172225;1;0.046476;0.252408;-2.083018;-0.625239;0.600032;0.086717;0.000000;0.021323;-0.021518;0.061241;0.267793;-2.061500
-3141593;-1;-1073172225;1;0.055798;0.271414;-2.042599;0.506929;0.761921;-0.396791;0.000000;0.006538;0.018901;0.061241;0.267793;-2.061500
-3141593;-1;-1073210369;1;1.852153;-0.841354;-0.160376;-0.277526;-0.448115;-0.043480;0.000000;2.106555;1.901124;0.061241;0.267793;-2.061500
-3141593;-1;-1073210369;-1;0.007639;0.259102;-2.053539;0.117749;-0.726255;-0.626918;0.000000;-0.054301;0.007961;0.061241;0.267793;-2.061500
-3141593;-1;-1073172225;-1;0.115202;0.276676;-2.075980;-0.147497;0.895904;-0.516567;0.000000;-0.054688;-0.014480;0.061241;0.267793;-2.061500
-3141593;-1;-1073202177;-1;-0.408011;-0.496435;-2.952240;0.823588;-0.505701;0.202910;0.000000;-0.896795;-0.890740;0.061241;0.267793;-2.061500
-3141593;-1;-1073172225;1;0.067973;0.269336;-2.046762;-0.142810;0.622716;-0.274769;0.000000;-0.006907;0.014738;0.061241;0.267793;-2.061500
-3141593;-1;-1073210377;1;0.246892;0.073365;-2.132531;0.546118;0.521467;-0.241519;0.000000;-0.268828;-0.071031;0.061241;0.267793;-2.061500
-3141593;-1;-1073210369;-1;0.033211;0.235356;-2.060665;-0.631042;0.545322;0.545132;0.000007;0.042870;0.000835;0.061241;0.267793;-2.061500
-3141593;-1;-536342273;1;0.052070;0.273367;-2.031824;0.451926;0.743496;-0.131762;0.000000;0.010732;0.029676;0.061241;0.267793;-2.061500
-3141593;-1;-1073210369;1;-0.034253;0.066710;-1.896631;0.767287;-0.364384;0.307561;0.000000;-0.222605;0.164869;0.061241;0.267793;-2.061500
-3141593;-1;-1073172225;1;-0.458762;0.546316;-1.330715;0.386638;0.721852;-0.691700;0.000000;0.589896;0.730785;0.061241;0.267793;-2.061500
-3141593;-1;-536346369;1;0.064690;-0.494645;-11.228469;-0.436046;-0.001973;0.275782;0.000000;0.762445;-9.166969;0.061241;0.267793;-2.061500
-3141593;-1;-1073172225;1;0.049450;0.262803;-2.060249;1.231179;-2.909300;-2.638026;0.000000;-0.012803;0.001252;0.061241;0.267793;-2.061500
-3141593;-1;-1073172225;1;0.068258;0.274541;-2.079175;-0.982427;1.021648;1.249646;0.000000;-0.009736;-0.017674;0.061241;0.267793;-2.061500
