fLabel;fIndex;fStatus;fSign;fV.fX;fV.fY;fV.fZ;fP.fX;fP.fY;fP.fZ;fBeta;fDcaXY;fDcaZ;fPVX;fPVY;fPVZ
-3141593;-1;-1006587649;-1;0.067227;0.257196;-11.283391;-0.409505;-0.792906;-0.624016;0.000000;0.008671;-0.185926;0.059523;0.261175;-11.097465
-3141593;-1;-1073737473;-1;0.083647;0.264336;-11.077257;-0.097428;0.743546;0.215485;0.000000;-0.024330;0.020207;0.059523;0.261175;-11.097465
-3141593;-1;-1073741569;1;0.060825;0.249449;-11.033637;-0.264198;-0.029345;0.013876;0.000000;0.011798;0.063828;0.059523;0.261175;-11.097465
-3141593;-1;-1006587649;-1;-0.211434;0.281523;-11.199479;-0.138278;-1.841281;-0.638741;0.000000;-0.271720;-0.102014;0.059523;0.261175;-11.097465
-3141593;-1;-1073737473;1;0.053508;0.281122;-11.098318;-0.709937;-0.214077;0.904434;0.000008;-0.020835;-0.000854;0.059523;0.261175;-11.097465
-3141593;-1;-1073737473;-1;0.037477;0.260964;-11.188411;0.008104;-0.847405;0.928058;0.000000;-0.022047;-0.090947;0.059523;0.261175;-11.097465
-3141593;-1;-1073737473;-1;0.060677;0.274729;-11.101012;-0.616734;0.052512;-0.290958;0.000000;-0.013604;-0.003547;0.059523;0.261175;-11.097465
-3141593;-1;-1073696513;-1;0.019723;0.250187;-11.094954;-0.206912;0.749514;-0.497382;0.000000;0.041289;0.002511;0.059523;0.261175;-11.097465
-3141593;-1;-1073737473;-1;0.069785;0.260489;-11.104718;0.027126;0.405971;0.380447;0.000000;-0.010285;-0.007254;0.059523;0.261175;-11.097465
-3141593;-1;-1073737473;1;0.045676;0.259567;-11.046864;-0.039645;0.341360;0.158399;0.000000;0.013940;0.050601;0.059523;0.261175;-11.097465
-3141593;-1;-1073696521;-1;0.059120;0.272089;-11.125538;-0.309766;-0.011439;-0.145986;0.000000;-0.010922;-0.028073;0.059523;0.261175;-11.097465
-3141593;-1;-1073737473;-1;-0.017282;0.289296;-11.095559;-0.176274;-0.481439;0.208394;0.000000;-0.081791;0.001905;0.059523;0.261175;-11.097465
-3141593;-1;-1073696513;1;0.058325;0.264399;-11.072066;0.481493;0.178929;0.422761;0.000000;0.003439;0.025398;0.059523;0.261175;-11.097465
-3141593;-1;-1073741569;1;0.074068;0.269921;-11.106110;-0.132768;0.220796;0.058215;0.000000;-0.016972;-0.008645;0.059523;0.261175;-11.097465
-3141593;-1;-1006628609;1;0.056129;0.343640;6.163997;-0.330790;-0.013614;0.168700;0.000000;-0.082535;17.261461;0.059523;0.261175;-11.097465
-3141593;-1;-1006628617;-1;0.064680;0.264546;3.417256;0.538447;-0.823536;-0.410240;0.000000;0.006161;14.514721;0.059523;0.261175;-11.097465
-3141593;-1;-1073737481;1;0.044187;0.258794;-11.090122;-0.077405;0.498675;0.714511;0.000000;0.015520;0.007343;0.059523;0.261175;-11.097465
-3141593;-1;-1073737473;-1;0.059561;0.258179;-11.108429;2.394751;0.030656;3.152672;0.000000;-0.002996;-0.010964;0.059523;0.261175;-11.097465
-3141593;-1;-1006632705;-1;-0.450690;0.711355;-11.261050;-0.100134;-0.113488;0.004460;0.000000;-0.680426;-0.163586;0.059523;0.261175;-11.097465
-3141593;-1;-1073741569;1;0.021048;0.307247;-11.047350;-0.105942;-0.088472;0.001189;0.000000;-0.060025;0.050114;0.059523;0.261175;-11.097465
-3141593;-1;-1006632705;-1;1.750439;-1.837334;6.848886;0.101135;0.081492;-0.005143;0.000000;-2.694984;17.946350;0.059523;0.261175;-11.097465
