fLabel;fIndex;fStatus;fSign;fV.fX;fV.fY;fV.fZ;fP.fX;fP.fY;fP.fZ;fBeta;fDcaXY;fDcaZ;fPVX;fPVY;fPVZ
-3141593;-1;-1073213185;-1;0.093225;0.231240;-1.277957;-0.012747;-0.362968;0.046995;0.000000;0.123852;-0.222312;-0.030550;0.235587;-1.055645
-3141593;-1;-1073210369;1;-0.024316;0.206310;-1.017981;0.347384;0.073972;0.132561;0.000000;-0.029933;0.037664;-0.030550;0.235587;-1.055645
-3141593;-1;-1073210369;-1;-0.036237;0.170578;-1.094731;-0.348754;0.030512;0.301825;0.000000;0.065257;-0.039086;-0.030550;0.235587;-1.055645
-3141593;-1;-1005014785;-1;-0.647242;0.307652;-1.107954;-0.041020;-0.351024;-0.249775;0.000000;-0.620888;-0.052309;-0.030550;0.235587;-1.055645
-3141593;-1;-1072123649;1;-0.012962;0.226769;-1.082396;0.159618;0.318354;-0.301123;0.000000;-0.019675;-0.026751;-0.030550;0.235587;-1.055645
-3141593;-1;-1006104321;1;0.546101;0.207319;-0.716898;-0.017553;-0.358079;0.372942;0.000000;0.577343;0.338746;-0.030550;0.235587;-1.055645
-3141593;-1;-1073213185;1;-0.057301;0.215474;-1.026003;-0.213318;0.283713;-0.387766;0.000000;0.033469;0.029641;-0.030550;0.235587;-1.055645
-3141593;-1;-1073213193;-1;-0.019961;0.251054;-1.039896;-0.301040;0.206087;-0.473539;0.000000;-0.018744;0.015749;-0.030550;0.235587;-1.055645
-3141593;-1;-1073213193;1;-0.044419;0.215716;-1.102186;0.305815;-0.213443;-0.541693;0.000000;-0.024232;-0.046542;-0.030550;0.235587;-1.055645
-3141593;-1;-1005011969;1;-0.106751;0.340921;-5.468257;0.288094;0.208413;-0.018227;0.000000;0.130007;-4.412612;-0.030550;0.235587;-1.055645
-3141593;-1;-1005011969;1;-0.079643;0.512605;-16.565784;-0.353367;-0.062623;0.277173;0.000000;-0.281334;-15.510139;-0.030550;0.235587;-1.055645
