fLabel;fIndex;fStatus;fSign;fV.fX;fV.fY;fV.fZ;fP.fX;fP.fY;fP.fZ;fBeta;fDcaXY;fDcaZ;fPVX;fPVY;fPVZ
-3141593;-1;-1073696513;-1;0.069949;0.259950;11.582372;1.014392;1.351139;-0.071899;0.000000;-0.001871;-0.004663;0.068452;0.261074;11.587034
-3141593;-1;-1073696513;1;0.067608;0.261602;11.565990;0.286829;0.458996;0.014603;0.000000;0.000996;-0.021044;0.068452;0.261074;11.587034
-3141593;-1;-1073696513;1;0.071125;0.258784;11.592743;0.854464;0.997202;0.834791;0.000000;-0.003519;0.005708;0.068452;0.261074;11.587034
-3141593;-1;-1006628609;1;-0.761091;0.341789;9.809300;-0.099767;-1.025351;0.239544;0.000000;-0.833461;-1.777734;0.068452;0.261074;11.587034
-3141593;-1;-1073696513;1;0.053814;0.220942;11.675213;-0.683609;0.249358;0.437071;0.000000;0.042718;0.088178;0.068452;0.261074;11.587034
-3141593;-1;-1073696513;-1;0.050458;0.259583;11.635084;-0.051304;0.619246;0.213357;0.000000;0.018057;0.048050;0.068452;0.261074;11.587034
-3141593;-1;-1073737473;1;0.077132;0.282617;11.665739;-0.374651;0.150936;0.024513;0.000000;-0.023226;0.078704;0.068452;0.261074;11.587034
-3141593;-1;-1073737473;-1;0.108615;0.314453;11.617879;0.772961;-0.581576;0.595168;0.000000;0.066801;0.030845;0.068452;0.261074;11.587034
-3141593;-1;-1073696513;1;0.067358;0.261876;11.585270;0.658821;0.898805;0.169818;0.000000;0.001357;-0.001764;0.068452;0.261074;11.587034
-3141593;-1;-1073741569;-1;0.086891;0.261521;11.630080;-0.006010;0.247568;0.035430;0.000000;-0.018444;0.043045;0.068452;0.261074;11.587034
-3141593;-1;-1073741569;-1;0.124424;0.373475;11.871223;0.193519;-0.096366;-0.024546;0.000000;0.125566;0.284188;0.068452;0.261074;11.587034
-3141593;-1;-1073696513;-1;0.058953;0.274502;11.599198;-0.494747;-0.349988;-0.493039;0.000000;-0.016449;0.012164;0.068452;0.261074;11.587034
-3141593;-1;-1073741569;1;0.146193;0.326022;11.662133;0.130201;-0.155847;-0.083281;0.000000;0.101301;0.075098;0.068452;0.261074;11.587034
-3141593;-1;-1073737473;-1;0.093114;0.259297;11.615487;-0.028954;-0.401880;-0.566747;0.000000;0.024725;0.028453;0.068452;0.261074;11.587034
-3141593;-1;-1073737473;1;0.071401;0.256381;11.596354;-0.518576;-0.325893;-0.404831;0.000005;0.005542;0.009319;0.068452;0.261074;11.587034
-3141593;-1;-1073741569;-1;0.056834;0.241572;11.761739;0.169120;-0.100759;-0.055350;0.000000;-0.022700;0.174704;0.068452;0.261074;11.587034
-3141593;-1;-1006632705;-1;1.308803;0.366550;10.615040;-0.016942;0.199225;-0.043364;0.000000;-1.244827;-0.971995;0.068452;0.261074;11.587034
-3141593;-1;-1073741569;1;-0.244099;0.338618;11.531050;-0.052679;-0.212327;-0.232673;0.000000;-0.322027;-0.055985;0.068452;0.261074;11.587034
-3141593;-1;-1073741569;1;0.073634;0.269629;11.426801;0.155077;-0.093925;-0.005594;0.000001;0.010002;-0.160234;0.068452;0.261074;11.587034
-3141593;-1;-1073741569;-1;0.127990;0.430578;11.517442;-0.157932;0.055473;-0.027864;0.000000;-0.179656;-0.069593;0.068452;0.261074;11.587034
-3141593;-1;-1073737481;-1;0.066901;0.262393;11.561089;1.195059;1.406157;-3.189198;0.000000;0.002037;-0.025946;0.068452;0.261074;11.587034
-3141593;-1;-1073741569;1;0.068506;0.262048;11.656181;-0.154879;0.008471;-0.001741;0.000000;-0.000976;0.069147;0.068452;0.261074;11.587034
-3141593;-1;-1073741569;-1;0.066166;0.263380;11.554143;-0.131204;-0.130043;0.024617;0.000001;-0.003248;-0.032892;0.068452;0.261074;11.587034
-3141593;-1;-1073741577;-1;0.053494;0.257616;11.573352;0.105688;-0.457216;-0.860328;0.000006;-0.015353;-0.013682;0.068452;0.261074;11.587034
