fLabel;fIndex;fStatus;fSign;fV.fX;fV.fY;fV.fZ;fP.fX;fP.fY;fP.fZ;fBeta;fDcaXY;fDcaZ;fPVX;fPVY;fPVZ
-3141593;-1;-1073696513;1;0.057135;0.279635;6.177788;0.500003;-0.039531;-0.092246;0.000000;0.003975;0.006938;0.056821;0.275672;6.170850
-3141593;-1;-1073737473;-1;0.057058;0.274804;6.158022;1.951508;0.531519;-1.530877;0.000000;-0.000900;-0.012828;0.056821;0.275672;6.170850
-3141593;-1;-1073696513;-1;0.061371;0.271548;6.164917;1.054184;1.162847;0.301150;0.000000;-0.006141;-0.005933;0.056821;0.275672;6.170850
-3141593;-1;-1073737473;-1;0.055901;0.275146;6.165812;-0.894133;1.563034;0.756433;0.000000;0.001060;-0.005038;0.056821;0.275672;6.170850
-3141593;-1;-1073696513;1;0.059678;0.267117;6.188267;-0.626140;-0.209071;0.117020;0.000000;0.009019;0.017416;0.056821;0.275672;6.170850
-3141593;-1;-1006628609;1;-0.157658;0.043217;8.891195;-0.242800;0.224025;-0.012552;0.000000;0.316286;2.720345;0.056821;0.275672;6.170850
-3141593;-1;-1073737473;1;0.053688;0.293041;6.162091;-0.981246;-0.177017;0.523087;0.000000;-0.017649;-0.008759;0.056821;0.275672;6.170850
-3141593;-1;-1073737473;1;0.137550;0.191836;6.147672;-0.255448;-0.245976;-0.065257;0.000000;0.116386;-0.023178;0.056821;0.275672;6.170850
-3141593;-1;-1073696513;-1;0.027996;0.239055;6.160348;0.446521;-0.351504;-0.445282;0.000000;-0.046602;-0.010502;0.056821;0.275672;6.170850
-3141593;-1;-1006628609;1;0.320954;-1.105117;5.108893;-0.339428;-0.064930;0.176170;0.000000;1.405825;-1.061957;0.056821;0.275672;6.170850
-3141593;-1;-1073737473;-1;0.060796;0.283350;6.311647;0.532252;-0.275550;0.243552;0.000000;0.008645;0.140797;0.056821;0.275672;6.170850
-3141593;-1;-1040142081;-1;0.009774;0.285557;6.154733;-0.116387;-0.553975;-0.516992;0.000005;-0.048074;-0.016117;0.056821;0.275672;6.170850
-3141593;-1;-1073737481;1;0.057756;0.274086;6.160317;0.875569;0.515454;-1.378433;0.000011;-0.001841;-0.010533;0.056821;0.275672;6.170850
-3141593;-1;-1073737473;1;0.001782;0.334342;6.362304;-0.245194;-0.230021;-0.190447;0.000000;-0.080446;0.191454;0.056821;0.275672;6.170850
-3141593;-1;-1073696521;-1;0.068337;0.269407;6.208275;-0.198591;-0.365048;-0.119342;0.000000;0.013110;0.037425;0.056821;0.275672;6.170850
-3141593;-1;-1073737473;1;0.048490;0.280731;6.182709;0.262404;0.432156;0.489398;0.000000;0.009747;0.011859;0.056821;0.275672;6.170850
-3141593;-1;-1073737473;1;0.065256;0.278331;6.122307;-0.143150;0.454090;0.449342;0.000000;-0.008843;-0.048544;0.056821;0.275672;6.170850
-3141593;-1;-1073737473;1;0.057971;0.284775;6.210145;-0.686057;0.086597;-0.404059;0.000000;-0.009175;0.039294;0.056821;0.275672;6.170850
-3141593;-1;-1073737481;-1;0.052239;0.278510;6.194858;0.386037;0.623325;-1.061317;0.000000;0.005390;0.024007;0.056821;0.275672;6.170850
-3141593;-1;-1073741569;1;0.057344;0.274860;6.128742;-0.198691;-0.127992;0.120560;0.000000;0.000966;-0.042109;0.056821;0.275672;6.170850
-3141593;-1;-1073741569;-1;0.078941;0.300999;6.217650;-0.157722;0.137748;-0.033716;0.000000;-0.033626;0.046800;0.056821;0.275672;6.170850
-3141593;-1;-1040187137;1;0.025879;0.283711;6.057965;-0.033657;-0.129560;-0.120903;0.000001;-0.031970;-0.112885;0.056821;0.275672;6.170850
