fLabel;fIndex;fStatus;fSign;fV.fX;fV.fY;fV.fZ;fP.fX;fP.fY;fP.fZ;fBeta;fDcaXY;fDcaZ;fPVX;fPVY;fPVZ
-3141593;-1;-1073737481;-1;0.040807;0.263025;-8.710991;-0.186145;1.101989;0.916801;0.000000;0.009856;0.023594;0.050525;0.264666;-8.734585
-3141593;-1;-1073696521;-1;0.049334;0.266499;-8.727369;1.339167;0.870841;0.980401;0.000000;0.002186;0.007215;0.050525;0.264666;-8.734585
-3141593;-1;-1073696521;-1;0.061871;0.266835;-8.702114;-0.184851;0.967261;-0.284793;0.000000;-0.011551;0.032470;0.050525;0.264666;-8.734585
-3141593;-1;-1073696521;1;0.051395;0.268410;-8.709888;-1.042926;0.242221;0.678234;0.000000;-0.003843;0.024696;0.050525;0.264666;-8.734585
-3141593;-1;-1073696521;-1;0.026334;0.260120;-8.586659;0.135137;-0.719089;-0.128894;0.000000;-0.024615;0.147926;0.050525;0.264666;-8.734585
-3141593;-1;-1073696521;-1;0.057660;0.257388;-8.749987;0.316665;0.310401;-0.112634;0.000000;-0.010192;-0.015402;0.050525;0.264666;-8.734585
-3141593;-1;-1073696521;1;0.053555;0.269318;-8.766436;-0.625158;0.407135;0.621322;0.000000;-0.005551;-0.031851;0.050525;0.264666;-8.734585
-3141593;-1;-1073696521;-1;0.044566;0.260112;-8.753108;0.595696;-0.779485;-0.283240;0.000000;-0.007500;-0.018523;0.050525;0.264666;-8.734585
-3141593;-1;-1073696521;-1;0.049594;0.267846;-8.747550;-0.523945;-0.153528;0.173301;0.000000;-0.003313;-0.012965;0.050525;0.264666;-8.734585
-3141593;-1;-1073696521;1;0.072569;0.249180;-8.714917;0.242672;0.345419;0.235989;0.000000;-0.026939;0.019668;0.050525;0.264666;-8.734585
-3141593;-1;-1073696521;1;0.013783;0.293374;-8.698549;-0.418790;-0.536004;0.121101;0.000000;-0.046627;0.036036;0.050525;0.264666;-8.734585
-3141593;-1;-1073696521;-1;0.047934;0.261828;-8.732430;0.230347;-0.210291;0.216083;0.000000;-0.003844;0.002155;0.050525;0.264666;-8.734585
-3141593;-1;-1073737481;-1;0.058873;0.260779;-8.751639;0.289246;0.621097;0.706331;0.000000;-0.009208;-0.017055;0.050525;0.264666;-8.734585
-3141593;-1;-1073741577;1;0.052186;0.236179;-8.686978;0.215585;0.012571;-0.062367;0.000000;-0.028535;0.047607;0.050525;0.264666;-8.734585
-3141593;-1;-1073741577;1;0.043844;0.275730;-8.726565;0.163799;0.098908;-0.118217;0.000000;0.012924;0.008019;0.050525;0.264666;-8.734585
-3141593;-1;-1073741577;-1;0.025538;0.259409;-8.753078;0.040751;-0.193673;0.194539;0.000000;-0.025535;-0.018493;0.050525;0.264666;-8.734585
-3141593;-1;-1073737481;-1;0.051420;0.263540;-8.704232;-0.512650;-0.407170;1.035886;0.000008;0.001438;0.030353;0.050525;0.264666;-8.734585
-3141593;-1;-1073741577;1;0.040027;0.254342;-8.761351;-0.128786;0.130964;0.057850;0.000000;0.014724;-0.026765;0.050525;0.264666;-8.734585
-3141593;-1;-1073741577;-1;0.040300;0.278262;-8.642632;-0.193337;-0.145407;0.082659;0.000000;-0.017011;0.091953;0.050525;0.264666;-8.734585
