fLabel;fIndex;fStatus;fSign;fV.fX;fV.fY;fV.fZ;fP.fX;fP.fY;fP.fZ;fBeta;fDcaXY;fDcaZ;fPVX;fPVY;fPVZ
-3141593;-1;-1073737481;-1;0.061455;0.254142;0.544403;0.822615;0.693241;-0.757981;0.000000;-0.000941;-0.012645;0.060849;0.254861;0.557048
-3141593;-1;-1006587657;1;0.078153;0.295865;0.151342;0.659396;-0.278273;0.010498;0.000000;0.044506;-0.405706;0.060849;0.254861;0.557048
-3141593;-1;-1073737481;-1;0.065396;0.255749;0.552274;-0.141952;0.727429;-0.534584;0.000000;-0.004633;-0.004774;0.060849;0.254861;0.557048
-3141593;-1;-1073696521;-1;0.078674;0.238174;0.523865;0.392984;0.419776;0.142362;0.000000;-0.024416;-0.033183;0.060849;0.254861;0.557048
-3141593;-1;-1073737481;-1;0.061299;0.234403;0.584826;-0.335672;-0.007376;0.032197;0.000000;0.020463;0.027777;0.060849;0.254861;0.557048
-3141593;-1;-1073696521;1;0.072565;0.255600;0.521611;-0.044765;0.710103;0.535856;0.000000;-0.011739;-0.035437;0.060849;0.254861;0.557048
-3141593;-1;-1073696521;1;0.062475;0.253917;0.614681;0.270959;0.466571;-0.355435;0.000000;-0.001880;0.057633;0.060849;0.254861;0.557048
-3141593;-1;-1073737481;-1;0.039364;0.224630;0.554159;0.334084;-0.237431;0.182292;0.000000;-0.037088;-0.002889;0.060849;0.254861;0.557048
-3141593;-1;-1073741577;1;0.056025;0.254933;0.625788;0.004377;0.296061;-0.141914;0.000000;0.004824;0.068740;0.060849;0.254861;0.557048
-3141593;-1;-1073696521;1;0.057745;0.259007;0.559752;1.128960;0.845184;0.018221;0.000000;0.005179;0.002703;0.060849;0.254861;0.557048
-3141593;-1;-1073737481;1;0.061995;0.250071;0.510906;0.707171;0.169183;0.625090;0.000000;-0.004926;-0.046142;0.060849;0.254861;0.557048
-3141593;-1;-1073741577;1;0.043792;0.203582;0.577330;0.182492;-0.060704;-0.017469;0.000000;-0.054041;0.020282;0.060849;0.254861;0.557048
