fLabel;fIndex;fStatus;fSign;fV.fX;fV.fY;fV.fZ;fP.fX;fP.fY;fP.fZ;fBeta;fDcaXY;fDcaZ;fPVX;fPVY;fPVZ
-3141593;-1;-1073696513;-1;0.050028;0.257749;-6.880415;-1.254070;-0.195604;0.571999;0.000000;-0.001552;0.014433;0.050267;0.256215;-6.894848
-3141593;-1;-1073737481;-1;0.050146;0.254609;-6.889407;-1.090422;0.082639;0.767960;0.000000;0.001611;0.005441;0.050267;0.256215;-6.894848
-3141593;-1;-1073737473;1;0.045430;0.236275;-6.879455;1.330176;-0.322665;0.636565;0.000000;-0.020519;0.015393;0.050267;0.256215;-6.894848
-3141593;-1;-1073737473;-1;0.063677;0.292397;-6.882263;0.546432;-0.202515;-0.006207;0.000000;0.038586;0.012585;0.050267;0.256215;-6.894848
-3141593;-1;-1073696513;1;0.073398;0.268181;-6.929337;0.232318;-0.449103;0.197937;0.000000;0.026042;-0.034489;0.050267;0.256215;-6.894848
-3141593;-1;-1006587657;-1;0.080487;0.324154;-6.944586;-3.258925;1.449587;0.109740;0.000000;-0.074356;-0.049738;0.050267;0.256215;-6.894848
-3141593;-1;-1073696513;-1;0.044370;0.258060;-6.891320;0.175581;0.561520;0.143414;0.000000;0.006179;0.003528;0.050267;0.256215;-6.894848
-3141593;-1;-1073737473;1;0.053645;0.261683;-6.928269;0.365995;-0.226078;-0.044907;0.000000;0.006426;-0.033421;0.050267;0.256215;-6.894848
-3141593;-1;-1073696513;-1;0.042349;0.217152;-6.891297;0.875666;-0.177497;0.129466;0.000000;-0.039858;0.003550;0.050267;0.256215;-6.894848
-3141593;-1;-1073696513;-1;0.055054;0.256238;-6.935912;-0.001766;0.367449;-0.010260;0.000000;-0.004787;-0.041064;0.050267;0.256215;-6.894848
-3141593;-1;-1073696513;-1;0.035648;0.255956;-6.877109;-0.008677;0.487983;0.145124;0.000000;0.014622;0.017739;0.050267;0.256215;-6.894848
-3141593;-1;-1073737473;-1;0.044950;0.247689;-6.890612;-0.312432;0.194860;0.311168;0.000000;0.010049;0.004236;0.050267;0.256215;-6.894848
-3141593;-1;-1073737473;-1;-0.007953;0.287862;-6.881790;-0.188142;-0.346127;0.219933;0.000000;-0.066266;0.013058;0.050267;0.256215;-6.894848
-3141593;-1;-1073741569;1;0.051945;0.234936;-6.909834;0.269055;0.021216;0.321634;0.000000;-0.021346;-0.014987;0.050267;0.256215;-6.894848
-3141593;-1;-1006632705;-1;1.897074;0.366469;-7.646277;-0.009937;0.166457;0.116156;0.000000;-1.850095;-0.751430;0.050267;0.256215;-6.894848
-3141593;-1;-1073741569;1;0.045536;0.252815;-6.906168;0.115574;-0.160818;0.244028;0.000000;-0.005826;-0.011320;0.050267;0.256215;-6.894848
-3141593;-1;-1073741569;1;0.083338;0.664596;-6.687409;0.131043;-0.010612;-0.002772;0.000000;0.409717;0.207438;0.050267;0.256215;-6.894848
