fLabel;fIndex;fStatus;fSign;fV.fX;fV.fY;fV.fZ;fP.fX;fP.fY;fP.fZ;fBeta;fDcaXY;fDcaZ;fPVX;fPVY;fPVZ
-3141593;-1;-1073696513;-1;0.043135;0.253942;-1.494770;-0.343553;0.351709;0.044119;0.000000;-0.000341;0.039575;0.042891;0.253704;-1.534345
-3141593;-1;-1073737473;-1;0.047929;0.280323;-1.561653;0.576702;-0.109151;0.125647;0.000000;0.027092;-0.027307;0.042891;0.253704;-1.534345
-3141593;-1;-1073737473;1;0.040796;0.256154;-1.596429;-0.487754;-0.417050;-0.536778;0.000000;-0.003223;-0.062084;0.042891;0.253704;-1.534345
-3141593;-1;-1073737473;1;0.025316;0.263593;-1.452250;-0.237669;-0.422383;-0.517005;0.000000;-0.020166;0.082096;0.042891;0.253704;-1.534345
-3141593;-1;-1073741569;1;0.014356;0.263994;-1.544179;0.086269;0.239214;-0.163682;0.000000;0.030334;-0.009834;0.042891;0.253704;-1.534345
-3141593;-1;-1073696513;1;0.029835;0.254986;-1.494217;-0.065857;-0.670496;-0.543459;0.000000;-0.013119;0.040128;0.042891;0.253704;-1.534345
-3141593;-1;-1073741569;1;0.041433;0.253689;-1.545693;-0.002594;0.262011;-0.186939;0.000000;0.001458;-0.011348;0.042891;0.253704;-1.534345
-3141593;-1;-1073741569;1;0.061979;0.228177;-1.578926;-0.200541;-0.149964;-0.062689;0.000000;0.031874;-0.044581;0.042891;0.253704;-1.534345
-3141593;-1;-1006628617;-1;0.061160;0.032312;-3.065620;1.125167;0.092846;0.380591;0.000000;-0.222144;-1.531274;0.042891;0.253704;-1.534345
-3141593;-1;-1073737473;1;0.042477;0.254796;-1.480279;-0.369710;-0.139937;-0.366295;0.000000;-0.001168;0.054066;0.042891;0.253704;-1.534345
-3141593;-1;-1073737473;-1;0.038791;0.251925;-1.493589;0.182593;-0.420928;-0.338730;0.000000;-0.004469;0.040756;0.042891;0.253704;-1.534345
-3141593;-1;-1073737473;1;0.039852;0.251177;-1.567392;-0.349658;0.420624;0.313539;0.000000;0.003952;-0.033047;0.042891;0.253704;-1.534345
-3141593;-1;-1073741569;1;0.074170;0.233605;-1.580369;0.125420;0.195184;-0.228261;0.000000;-0.037180;-0.046024;0.042891;0.253704;-1.534345
-3141593;-1;-1073741569;-1;0.058086;0.217654;-1.494734;-0.185647;-0.078252;0.032535;0.000000;0.039121;0.039611;0.042891;0.253704;-1.534345
-3141593;-1;-1073741569;1;0.081331;0.239211;-1.498884;-0.067888;-0.180065;0.034039;0.000000;0.041081;0.035461;0.042891;0.253704;-1.534345
-3141593;-1;-1073737481;-1;0.040439;0.251306;-1.504004;0.372891;-0.381335;0.682846;0.000000;-0.003429;0.030341;0.042891;0.253704;-1.534345
