fLabel;fIndex;fStatus;fSign;fV.fX;fV.fY;fV.fZ;fP.fX;fP.fY;fP.fZ;fBeta;fDcaXY;fDcaZ;fPVX;fPVY;fPVZ
-3141593;-1;-1073737481;1;0.058648;0.268231;-2.120032;0.496878;-0.738862;-0.452973;0.000000;0.012485;0.019686;0.048288;0.261264;-2.139718
-3141593;-1;-1006587657;1;0.107025;0.255355;-2.473919;-0.083061;-0.825628;0.442237;0.000000;0.059034;-0.334201;0.048288;0.261264;-2.139718
-3141593;-1;-1073696521;-1;0.028838;0.250564;-2.141481;-0.396380;0.720538;0.042215;0.000000;0.022198;-0.001763;0.048288;0.261264;-2.139718
-3141593;-1;-1073696521;1;0.048255;0.259689;-2.147104;1.253820;-0.025630;0.611114;0.000000;-0.001575;-0.007386;0.048288;0.261264;-2.139718
-3141593;-1;-1073696521;1;0.060403;0.261554;-2.119029;-0.019054;0.795064;0.475641;0.000000;-0.012119;0.020688;0.048288;0.261264;-2.139718
-3141593;-1;-1073737481;1;0.047858;0.265625;-2.161688;0.818936;0.080733;0.906249;0.000000;0.004383;-0.021970;0.048288;0.261264;-2.139718
-3141593;-1;-1073737481;-1;0.048575;0.262082;-2.146660;-0.808470;0.284208;0.129932;0.000000;-0.000867;-0.006942;0.048288;0.261264;-2.139718
-3141593;-1;-1073737481;1;0.043168;0.255813;-2.151461;-0.863716;0.811234;-0.234876;0.000000;0.007478;-0.011743;0.048288;0.261264;-2.139718
-3141593;-1;-1073737481;-1;0.106775;0.289518;-2.073632;-0.225901;0.467634;0.600358;0.000000;-0.064954;0.066086;0.048288;0.261264;-2.139718
-3141593;-1;-1006632713;-1;-1.972810;1.411358;-3.576993;-0.101501;-0.178370;0.145438;0.000000;-2.325414;-1.437275;0.048288;0.261264;-2.139718
-3141593;-1;-1073741577;-1;0.078851;0.249264;-2.122931;0.067367;0.171584;-0.101776;0.000000;-0.032834;0.016787;0.048288;0.261264;-2.139718
-3141593;-1;-1005539081;-1;0.048163;0.264056;10.853670;-1.484584;-0.066135;-1.408175;0.000000;-0.002795;12.993388;0.048288;0.261264;-2.139718
-3141593;-1;-1006632713;1;0.156671;0.193471;10.843005;-0.085262;-0.136312;0.105545;0.000000;0.127840;12.982722;0.048288;0.261264;-2.139718
-3141593;-1;-1006632713;1;-0.850528;-1.519078;-2.907983;0.138581;-0.069963;-0.055316;0.000000;-1.994363;-0.768265;0.048288;0.261264;-2.139718
-3141593;-1;-1073741577;-1;0.023087;0.272366;-2.015114;0.060990;0.138438;0.151477;0.000000;0.027538;0.124603;0.048288;0.261264;-2.139718
-3141593;-1;-1073741577;-1;0.044774;0.261663;-2.065541;0.015177;0.133514;0.001265;0.000000;0.003536;0.074177;0.048288;0.261264;-2.139718
