fLabel;fIndex;fStatus;fSign;fV.fX;fV.fY;fV.fZ;fP.fX;fP.fY;fP.fZ;fBeta;fDcaXY;fDcaZ;fPVX;fPVY;fPVZ
-3141593;-1;-1073696513;1;0.056476;0.244995;-6.724377;-0.496336;-0.011082;-0.118456;0.000000;0.008500;-0.009215;0.056286;0.253494;-6.715162
-3141593;-1;-1073737473;-1;0.069869;0.187018;-6.729150;-0.552624;-0.112917;-0.024825;0.000000;0.067850;-0.013988;0.056286;0.253494;-6.715162
-3141593;-1;-1073696513;-1;0.017392;0.261029;-6.717537;0.091001;0.469684;-0.006006;0.000000;0.039617;-0.002375;0.056286;0.253494;-6.715162
-3141593;-1;-1073737473;1;0.077710;0.317741;-6.658911;0.314912;-0.105008;-0.053490;0.000000;0.067725;0.056251;0.056286;0.253494;-6.715162
-3141593;-1;-1073737473;1;0.158057;0.229741;-6.592672;0.082826;0.354875;0.070493;0.000000;-0.104506;0.122490;0.056286;0.253494;-6.715162
-3141593;-1;-1073737473;-1;0.056521;0.253341;-6.700511;0.209611;0.322630;0.121840;0.000000;-0.000280;0.014651;0.056286;0.253494;-6.715162
-3141593;-1;-1073741569;1;0.152906;0.383151;-6.733367;0.264191;-0.196874;-0.054029;0.000000;0.161699;-0.018205;0.056286;0.253494;-6.715162
-3141593;-1;-1073737473;-1;0.028399;0.270249;-6.771092;-0.181383;-0.301878;-0.164051;0.000000;-0.032534;-0.055930;0.056286;0.253494;-6.715162
-3141593;-1;-1073696521;-1;0.060780;0.255501;-6.711199;0.143003;-0.320141;0.143921;0.000000;0.004922;0.003963;0.056286;0.253494;-6.715162
-3141593;-1;-1073737473;1;0.054165;0.267005;-6.674892;-0.445538;-0.069946;0.186083;0.000000;-0.013677;0.040270;0.056286;0.253494;-6.715162
-3141593;-1;-1073741569;1;-0.110465;0.251425;-6.412850;0.002467;-0.198904;0.160945;0.000000;-0.166765;0.302312;0.056286;0.253494;-6.715162
-3141593;-1;-1073741569;1;0.054234;0.251397;-6.783500;-0.104378;0.102171;0.173586;0.000001;0.002934;-0.068338;0.056286;0.253494;-6.715162
-3141593;-1;-1006632705;1;0.093909;0.504557;-5.918375;0.138934;-0.020820;-0.131410;0.000000;0.253867;0.796787;0.056286;0.253494;-6.715162
-3141593;-1;-1073741569;-1;-0.008209;0.222264;-6.706932;0.050423;-0.104133;-0.095343;0.000000;-0.071659;0.008230;0.056286;0.253494;-6.715162
-3141593;-1;-1073737481;1;0.058437;0.252222;-6.572460;-0.297466;-0.503244;0.965715;0.000000;0.002499;0.142703;0.056286;0.253494;-6.715162
