fDetId;fSubdetId;fLabel[3];fV.fX;fV.fY;fV.fZ
0;609;-2;22.645924;30.385872;-39.657398
0;631;-2;21.823610;31.582451;-40.147400
0;631;-2;23.026756;30.842697;-40.525661
0;793;-2;-29.471756;24.922611;13.206231
0;962;-2;-23.784889;-30.496334;39.683342
0;1007;-2;-13.631927;-36.140823;38.829090
0;1061;-2;-1.114902;-38.559612;-2.162724
0;1061;-2;-1.064809;-38.559864;-0.344774
0;1196;-2;35.420296;-14.835897;-12.523238
0;1397;-2;25.736431;34.031952;-44.861050
0;1397;-2;23.838146;35.499832;-44.783932
0;1632;-2;-34.871616;25.137478;11.910556
0;1632;-2;-34.875534;25.130390;13.071008
0;1665;-2;-39.810677;17.719475;-17.973930
0;1823;-2;-30.434107;-30.338306;47.889507
0;1838;-2;-31.565765;-29.223829;-12.286565
1;0;-3141593;81.000282;27.699467;31.104860
1;0;-3141593;80.997917;27.691765;29.925318
1;0;-3141593;81.751831;23.043278;4.965290
1;0;-3141593;83.824348;12.283401;34.138733
1;0;-3141593;83.066101;16.691675;55.585777
1;1;-3141593;82.560440;22.951715;6.346026
1;1;-3141593;83.806915;16.886349;55.333473
1;1;-3141593;84.645378;12.048951;35.717278
1;1;-3141593;84.648331;12.014841;34.170528
1;1;-3141593;84.637711;12.052481;32.431252
1;2;-3141593;83.362770;22.858635;7.350110
1;2;-3141593;84.557228;17.014812;55.266022
1;2;-3141593;85.340919;12.477679;36.844433
1;3;-3141593;84.188103;22.644886;9.258903
1;3;-3141593;84.209251;22.536764;9.650256
1;3;-3141593;85.335785;16.979681;55.253700
1;3;-3141593;86.104164;12.532948;38.417416
1;4;-3141593;85.001106;22.474409;10.865682
1;4;-3141593;85.032486;22.315001;11.707666
1;4;-3141593;86.055016;17.262493;54.751480
1;4;-3141593;86.885666;12.490222;40.632908
1;4;-3141593;86.870407;12.563810;39.720745
1;5;-3141593;85.809448;22.312931;12.163491
1;5;-3141593;85.851555;22.094374;13.092923
1;5;-3141593;87.659897;12.476433;42.623093
1;5;-3141593;87.636459;12.590993;41.308701
1;6;-3141593;86.625786;22.099949;13.756534
1;6;-3141593;87.562302;17.437380;54.467167
1;6;-3141593;88.411842;12.569328;43.428368
1;6;-3141593;88.462128;12.304217;44.725235
1;7;-3141593;87.435867;21.911421;15.239501
1;7;-3141593;88.270271;17.773203;54.305763
1;7;-3141593;89.165741;12.652651;44.717773
1;8;-3141593;88.252441;21.676683;16.607231
1;8;-3141593;88.339699;21.217157;18.644407
1;8;-3141593;88.322922;21.306204;18.294949
1;8;-3141593;89.022766;17.858986;54.172005
1;8;-3141593;89.916359;12.748815;45.664349
1;8;-3141593;89.941231;12.623992;46.902996
