fDetId;fSubdetId;fLabel[3];fV.fX;fV.fY;fV.fZ
0;0;-2;3.819071;1.315858;14.328736
0;4;-2;3.435433;1.209121;13.552564
0;4;-2;3.236534;1.556301;8.122754
0;4;-2;2.863081;2.200701;8.548113
0;4;-2;2.817966;2.278554;8.590655
0;5;-2;3.139355;1.734053;1.087278
0;5;-2;2.962822;2.034325;2.558312
0;6;-2;2.800367;2.318628;0.076654
0;9;-2;2.870240;2.726303;5.133732
0;10;-2;2.884791;2.722914;-0.359164
0;10;-2;2.851470;2.753195;-0.401637
0;10;-2;2.812646;2.788535;-0.401607
0;10;-2;2.788569;2.810402;-0.444088
0;17;-2;0.242728;3.991842;6.730358
0;20;-2;-1.350497;3.412244;13.642365
0;21;-2;-1.389856;3.400460;1.046037
0;26;-2;-2.339639;3.354822;-4.028155
0;32;-2;-3.664978;1.965280;10.507971
0;33;-2;-3.627136;2.063227;3.543810
0;41;-2;-4.117482;-1.200393;3.365121
0;50;-2;-2.560356;-3.430775;-5.210069
0;52;-2;-1.331002;-3.631207;12.213818
0;52;-2;-1.054411;-3.742727;13.670506
0;64;-2;1.631939;-3.899862;9.316967
0;66;-2;1.700437;-3.856738;-2.780943
0;66;-2;2.446159;-3.422280;-0.894944
0;67;-2;2.057493;-3.639188;-10.404097
0;70;-2;2.246515;-3.128649;-0.310173
0;75;-2;3.566440;-2.073858;-8.225846
0;88;-2;6.550305;2.886191;9.824951
0;88;-2;6.550022;2.891141;9.867455
0;90;-2;6.523580;3.332092;-4.587398
0;92;-2;5.919126;4.284285;10.752833
0;94;-2;5.996653;3.867239;-1.318525
0;96;-2;5.431692;4.441865;9.987926
0;97;-2;5.275720;4.790461;4.125055
0;130;-2;-2.710051;6.513737;-4.349658
0;133;-2;-4.171952;5.955155;1.104252
0;139;-2;-5.010223;5.268233;-13.464203
0;144;-2;-6.573072;3.367856;13.780926
0;145;-2;-6.421426;3.496818;1.320542
0;191;-2;-3.033565;-6.578208;-13.202743
0;191;-2;-3.029202;-6.581084;-12.905246
0;191;-2;-3.025736;-6.584664;-12.947747
0;193;-2;-1.418554;-7.368542;5.608932
0;208;-2;2.815222;-6.785889;11.342065
0;210;-2;2.611012;-6.786143;-6.671736
0;210;-2;2.616026;-6.785776;-6.629240
0;210;-2;3.300049;-6.740628;-5.822174
0;211;-2;2.908399;-6.771563;-9.324265
0;211;-2;2.935379;-6.769819;-9.384494
0;214;-2;4.254344;-6.113897;-6.243448
0;214;-2;4.261622;-6.112218;-6.285953
0;225;-2;6.714665;-3.370052;4.542632
0;234;-2;7.428237;-0.971637;-3.224497
0;241;-2;13.561535;5.747095;13.559939
0;245;-2;13.326703;6.619333;-16.012182
0;246;-2;12.523104;8.831952;15.581915
0;247;-2;11.628033;9.576489;13.306481
0;248;-2;11.488808;10.125643;1.369909
0;250;-2;13.061178;8.154058;-10.333869
0;251;-2;13.849256;6.796949;-16.853415
0;253;-2;7.170370;12.882335;8.385012
0;265;-2;-7.670194;12.469709;13.040439
0;265;-2;-7.711766;12.452667;11.335831
0;265;-2;-7.688067;12.464517;11.184291
0;265;-2;-5.299036;13.633590;9.308826
0;267;-2;-8.580185;12.045693;-4.553675
0;269;-2;-5.630383;13.494801;-15.969606
0;270;-2;-14.171577;7.028089;22.336475
0;270;-2;-11.488021;10.417504;16.877581
0;273;-2;-13.737874;7.231920;-4.710238
0;285;-2;-14.652367;-4.892388;-4.605769
0;295;-2;-7.068207;-13.631187;10.177315
0;301;-2;0.739044;-14.707787;14.623125
0;301;-2;-0.736467;-14.709049;9.480713
0;301;-2;-1.160307;-14.710485;9.719858
0;302;-2;-2.893301;-14.945856;4.800072
0;303;-2;-0.268099;-14.696214;-4.942288
0;306;-2;5.908554;-14.338547;16.641312
0;311;-2;8.719737;-12.678674;-19.543470
0;313;-2;10.056827;-10.793035;7.453091
0;314;-2;13.447683;-6.954351;2.676479
0;322;-2;15.273457;-2.243390;-14.516325
0;331;-2;23.517889;2.269016;-25.712992
0;333;-2;22.293121;9.318182;18.189993
0;338;-2;20.497610;12.662187;-19.828867
0;341;-2;19.514149;13.619845;20.740744
0;344;-2;17.787270;15.200184;-1.355360
