fDetId;fSubdetId;fLabel[3];fV.fX;fV.fY;fV.fZ
0;1;-2;3.962878;0.665062;3.914928
0;5;-2;3.245771;1.545795;6.120489
0;5;-2;3.236931;1.560869;6.162999
0;5;-2;3.125857;1.756933;1.264377
0;9;-2;2.901442;2.712087;0.763703
0;10;-2;2.791710;2.801247;-5.902428
0;17;-2;0.566318;3.955174;7.239936
0;17;-2;-0.088925;4.030596;3.718287
0;18;-2;0.130807;4.001614;0.006732
0;20;-2;-1.225500;3.443729;11.044185
0;27;-2;-1.992712;3.556761;-10.575234
0;28;-2;-2.612212;2.672200;10.609930
0;32;-2;-3.880368;1.479605;8.132700
0;33;-2;-3.966752;1.297371;3.925696
0;34;-2;-4.014245;1.184920;-2.135138
0;43;-2;-4.032155;-1.536538;-12.829400
0;45;-2;-3.353810;-1.955817;3.265475
0;46;-2;-3.560871;-1.650123;-6.015278
0;47;-2;-3.609488;-1.567396;-12.781114
0;47;-2;-3.401559;-1.888297;-10.114572
0;47;-2;-3.358795;-1.951460;-10.631713
0;51;-2;-3.186247;-2.886397;-11.846349
0;51;-2;-3.171011;-2.899872;-11.767017
0;63;-2;0.759398;-3.731989;-8.747887
0;65;-2;2.077927;-3.640055;2.862034
0;71;-2;2.832153;-2.388062;-10.210031
0;75;-2;3.714120;-1.745996;-7.362271
0;81;-2;7.234291;1.015221;2.605676
0;90;-2;6.518793;3.402220;-3.336021
0;98;-2;5.288881;4.751668;-3.149882
0;104;-2;3.828816;5.829123;8.787586
0;112;-2;1.152903;7.167629;8.595596
0;117;-2;-0.168791;7.314051;2.179091
0;118;-2;0.277934;7.120532;-4.540367
0;131;-2;-2.757725;6.537795;-9.663914
0;148;-2;-6.914413;2.472379;10.132344
0;148;-2;-6.917734;2.468643;10.174844
0;149;-2;-7.196050;2.133922;2.614721
0;151;-2;-7.357852;1.985234;-8.760083
0;169;-2;-6.684628;-3.672702;2.217800
0;173;-2;-6.237539;-3.809093;1.283648
0;174;-2;-6.198877;-3.992184;-2.177504
0;187;-2;-3.881176;-6.184645;-10.088211
0;193;-2;-1.519004;-7.301632;3.149086
0;194;-2;-1.104425;-7.557057;-6.210913
0;213;-2;3.527492;-6.273052;1.007726
0;220;-2;6.236043;-4.314142;10.591714
0;224;-2;6.383972;-3.671729;10.945589
0;224;-2;6.715273;-3.407878;12.841565
0;243;-2;14.449798;1.755840;-0.370225
0;250;-2;11.524053;10.072038;-13.335336
0;251;-2;13.418776;7.334298;-16.821310
0;253;-2;4.831701;13.991644;13.587074
0;261;-2;1.030069;15.115854;-2.850235
0;263;-2;0.129746;15.121804;-17.308079
0;263;-2;0.648764;15.124241;-16.269077
0;263;-2;0.648010;15.124163;-16.210276
0;265;-2;-7.494172;12.558745;11.376262
0;265;-2;-6.089963;13.240680;13.018895
0;276;-2;-14.215841;4.901120;15.073219
0;277;-2;-14.233065;3.781268;12.795178
0;288;-2;-11.187860;-10.017364;21.121218
0;288;-2;-11.145809;-10.070468;20.533653
0;288;-2;-9.585015;-12.030064;18.474871
0;291;-2;-12.776122;-7.671620;-3.002810
0;291;-2;-10.358171;-10.702200;-6.952533
0;292;-2;-12.660459;-8.174897;-10.308991
0;294;-2;-9.527426;-12.711011;18.759735
0;295;-2;-6.406632;-13.948240;7.413969
0;302;-2;-3.193185;-14.945327;1.611771
0;304;-2;-0.307861;-14.926068;-8.564609
0;309;-2;7.410265;-13.332049;-3.888340
0;319;-2;15.362196;-0.859317;13.851514
0;319;-2;14.532144;-4.504346;10.612479
0;320;-2;14.553442;-5.448517;1.362029
0;328;-2;23.256334;2.517338;-4.004087
0;346;-2;15.960988;17.266081;-15.975785
0;347;-2;17.812082;15.470489;-23.691475
0;357;-2;6.101689;22.815208;18.386820
0;358;-2;3.983067;23.174955;15.205815
0;369;-2;2.569781;24.187403;-8.812361
0;397;-2;-23.148573;7.890475;21.119217
0;408;-2;-22.968939;6.414660;-3.646482
0;425;-2;-20.841133;-11.898671;-7.869777
0;426;-2;-20.086519;-12.974590;-19.657715
0;434;-2;-20.561268;-13.276675;-20.257360
0;434;-2;-16.357254;-18.096592;-14.263922
0;442;-2;-13.556316;-19.411633;-14.180543
0;442;-2;-13.358754;-19.538183;-14.177374
0;448;-2;-5.155691;-23.705751;0.336171
0;450;-2;-4.480978;-23.890017;-20.402672
0;457;-2;-0.118672;-23.856443;-9.551214
0;461;-2;8.409525;-22.927015;22.428312
0;473;-2;11.528227;-20.817135;-9.091954
0;477;-2;19.852451;-14.118932;21.557825
0;484;-2;20.156487;-12.270389;22.487883
0;484;-2;20.286301;-11.986580;22.724154
0;484;-2;20.767776;-10.931860;27.950575
0;493;-2;24.313875;-0.976310;19.043871
0;513;-2;37.541397;3.802246;-9.942889
0;565;-2;34.192574;15.948127;-42.236786
0;587;-2;29.009314;25.158361;-42.174614
0;613;-2;19.109270;33.263008;30.470619
0;658;-2;8.203693;37.455410;26.327873
0;659;-2;6.606233;37.810047;21.088469
0;669;-2;4.951787;38.115681;-18.100328
0;683;-2;0.670073;37.805309;15.227514
0;830;-2;-37.671032;8.264610;39.871777
0;833;-2;-36.579117;12.388795;30.228769
0;841;-2;-36.811207;11.625916;-3.341833
0;843;-2;-37.129532;10.504514;-9.232899
0;933;-2;-33.832916;-18.717184;-15.794699
0;959;-2;-32.021500;-20.722347;-34.762589
0;979;-2;-25.427305;-29.093367;-25.149431
0;982;-2;-23.928406;-30.370852;-36.707161
0;1019;-2;-11.215807;-37.050903;-9.696833
0;1039;-2;-8.133086;-37.110836;-1.668171
0;1064;-2;-2.656707;-38.501842;-13.800234
0;1087;-2;6.016125;-37.451603;-16.456732
0;1106;-2;12.771697;-36.279434;-4.500960
0;1131;-2;18.342628;-33.174900;-17.557978
0;1163;-2;30.798140;-21.985531;30.494644
0;1182;-2;33.901737;-17.973270;42.123547
0;1184;-2;33.117737;-19.550400;33.533920
0;1189;-2;35.751904;-14.333035;15.926471
0;1194;-2;35.500610;-14.681796;-5.198685
