fDetId;fSubdetId;fLabel[3];fV.fX;fV.fY;fV.fZ
0;3;-2;3.887998;1.008374;-7.784554
0;5;-2;2.796856;2.315121;5.167252
0;6;-2;3.309935;1.440374;-3.584834
0;6;-2;3.142331;1.728954;-3.336910
0;10;-2;2.862649;2.736902;-5.704151
0;10;-2;2.659709;2.928482;0.236014
0;10;-2;2.644919;2.941945;0.236025
0;11;-2;2.409643;3.144650;-8.997994
0;12;-2;1.549148;3.229749;12.499076
0;16;-2;0.068411;3.994165;12.273838
0;17;-2;-0.162595;4.040389;0.535881
0;18;-2;-0.294781;4.052286;-4.533183
0;24;-2;-2.473892;3.273885;9.667007
0;26;-2;-2.065110;3.511203;0.209231
0;30;-2;-2.872501;2.369792;-4.267493
0;36;-2;-3.763469;0.553279;10.763261
0;36;-2;-3.773636;0.446204;10.826916
0;37;-2;-3.755421;0.736779;1.972031
0;38;-2;-3.824835;0.014810;-6.113704
0;42;-2;-4.110214;-1.182393;-5.528928
0;42;-2;-4.104990;-1.193694;-1.086438
0;45;-2;-3.374635;-1.921500;4.210462
0;45;-2;-3.369315;-1.929992;4.146715
0;47;-2;-3.545979;-1.676362;-7.852711
0;66;-2;2.310961;-3.495191;-4.967398
0;66;-2;2.453323;-3.411752;-4.924946
0;69;-2;2.698362;-2.578859;3.398086
0;70;-2;2.254939;-3.099245;-4.750994
0;70;-2;2.692585;-2.591139;-0.423586
0;87;-2;6.988154;2.375019;-12.949999
0;96;-2;5.476859;4.344884;12.872848
0;96;-2;5.474149;4.351846;12.915353
0;97;-2;5.072775;5.305545;2.852967
0;97;-2;5.070003;5.312480;2.895473
0;99;-2;5.276067;4.780333;-8.172678
0;99;-2;5.274246;4.785046;-8.235173
0;117;-2;-0.179634;7.318727;3.366601
0;122;-2;-0.795633;7.048553;-5.970396
0;129;-2;-3.857664;6.485622;2.885060
0;130;-2;-3.049077;6.492337;-1.309783
0;142;-2;-5.695492;4.486750;-5.787726
0;149;-2;-7.309169;2.003238;5.542212
0;153;-2;-7.416488;1.077326;6.479158
0;159;-2;-7.652847;-0.328557;-9.447749
0;164;-2;-7.106409;-2.036314;7.690704
0;164;-2;-7.131207;-2.342811;7.690354
0;171;-2;-6.692755;-3.621245;-12.145001
0;186;-2;-3.639788;-6.470905;-4.582485
0;201;-2;0.235938;-7.240084;2.925756
0;214;-2;3.974565;-6.180516;-6.625741
0;216;-2;5.312982;-5.295605;9.277054
0;216;-2;5.317676;-5.293828;9.319551
0;217;-2;5.273885;-5.311225;1.771420
0;247;-2;10.744547;10.680538;8.903132
0;251;-2;11.431188;9.813705;-14.494844
0;262;-2;-2.726993;15.326662;-9.955266
0;264;-2;-6.413997;13.332631;20.618565
0;264;-2;-6.410378;13.338503;18.746897
0;265;-2;-7.046338;12.783221;8.220540
0;266;-2;-5.832763;13.645567;0.326303
0;270;-2;-12.127035;9.612650;16.868975
0;274;-2;-12.134068;9.627913;-9.362935
0;276;-2;-14.974162;1.508746;15.688157
0;276;-2;-14.627994;3.052290;16.878815
0;276;-2;-14.628952;3.041533;18.763689
0;276;-2;-14.624954;3.052985;20.633875
0;276;-2;-14.621378;3.065069;21.770922
0;276;-2;-14.612942;3.100829;22.340532
0;277;-2;-14.109196;4.332267;13.497748
0;282;-2;-15.447353;-2.421568;15.216362
0;286;-2;-14.969459;-4.622746;-12.545249
0;286;-2;-14.776993;-5.430931;-12.819530
0;287;-2;-15.512019;-1.387901;-16.154518
0;293;-2;-12.458919;-8.120830;-20.829138
0;297;-2;-7.780799;-13.305318;-6.822683
0;306;-2;5.059615;-14.751645;21.677984
0;306;-2;5.058441;-14.752208;21.758186
0;308;-2;5.298317;-14.626855;0.699559
0;310;-2;8.467185;-13.072203;-10.785453
0;310;-2;8.479216;-13.065980;-11.312938
0;312;-2;10.635827;-10.458733;20.793091
0;314;-2;10.493725;-10.620098;6.181830
0;321;-2;15.273394;-1.230484;-1.170156
0;321;-2;15.415003;-0.608446;-1.482967
