fDetId;fSubdetId;fLabel[3];fV.fX;fV.fY;fV.fZ
0;0;-2;3.996431;0.509655;12.999460
0;0;-2;3.994140;0.511967;11.089460
0;0;-2;3.944316;0.736517;11.004491
0;0;-2;3.935993;0.760711;7.821994
0;2;-2;4.018065;0.362271;-2.516727
0;2;-2;4.014744;0.376868;-2.432971
0;2;-2;4.012265;0.389141;-2.485467
0;2;-2;3.801391;1.389988;-3.343833
0;4;-2;3.302850;1.441699;8.292690
0;4;-2;3.232617;1.562288;9.225258
0;4;-2;3.217577;1.588222;9.267773
0;4;-2;3.148656;1.707202;9.267838
0;4;-2;3.139881;1.722319;9.310347
0;4;-2;3.119832;1.756932;9.310366
0;4;-2;3.102291;1.787243;9.267883
0;4;-2;3.035833;1.901492;9.947948
0;5;-2;2.906138;2.132164;1.868377
0;6;-2;3.408906;1.270447;-2.145632
0;6;-2;3.387286;1.307123;-3.923111
0;7;-2;3.018461;1.947306;-13.098589
0;7;-2;3.012785;1.957193;-12.954082
0;8;-2;2.420557;3.114825;11.252549
0;8;-2;2.371634;3.159612;10.128876
0;8;-2;2.332224;3.195314;9.555187
0;9;-2;3.061795;2.548517;6.490941
0;11;-2;2.661380;2.921979;-7.130690
0;11;-2;2.577179;2.983253;-13.346873
0;12;-2;1.203346;3.369791;7.576807
0;13;-2;1.049143;3.444555;6.073708
0;14;-2;1.649239;3.170202;-2.145166
0;16;-2;0.209333;3.988856;8.984915
0;16;-2;0.043777;3.996042;12.507620
0;17;-2;0.228551;3.994987;3.441623
0;18;-2;0.393217;3.970564;-2.878323
0;18;-2;0.225419;3.990592;-6.117456
0;19;-2;-0.348501;4.062658;-8.262151
0;20;-2;-0.296952;3.689135;12.465027
0;20;-2;-0.502659;3.634501;11.670116
0;20;-2;-0.897545;3.528794;8.647790
0;20;-2;-1.376388;3.402293;8.010501
0;24;-2;-1.719662;3.685184;13.640180
0;25;-2;-2.389991;3.321519;5.786436
0;27;-2;-2.287791;3.386847;-7.934651
0;28;-2;-2.619326;2.665159;10.282425
0;28;-2;-2.953189;2.271328;8.404594
0;28;-2;-2.985675;2.205821;14.004526
0;28;-2;-3.270705;1.876422;10.949253
0;29;-2;-2.950087;2.283256;7.379973
0;36;-2;-3.791957;0.296743;8.600534
0;38;-2;-3.774264;0.607242;0.096309
0;38;-2;-3.776200;0.586459;0.124613
0;38;-2;-3.818534;0.113619;-1.839184
0;39;-2;-3.854107;-0.341896;-9.607759
0;40;-2;-4.253261;-0.529220;9.864784
0;44;-2;-3.361530;-1.943557;11.470681
0;44;-2;-3.077639;-2.390885;10.833022
0;45;-2;-3.065951;-2.413897;0.688151
0;46;-2;-3.204269;-2.192916;-3.162840
0;65;-2;1.604353;-3.918972;5.832076
0;68;-2;2.772979;-2.512138;13.672226
0;70;-2;2.735677;-2.515095;-5.995244
0;80;-2;7.176500;0.765624;13.553712
0;80;-2;7.256779;1.085732;13.511376
0;80;-2;7.291128;1.257465;8.633968
0;83;-2;7.097138;0.514703;-10.882430
0;83;-2;7.098456;0.519578;-10.924923
0;87;-2;6.989853;2.390266;-13.141221
0;89;-2;6.505309;3.605000;6.677891
0;92;-2;6.078375;3.488369;11.840396
0;93;-2;6.094871;3.381664;6.761485
0;94;-2;5.957248;4.089084;-4.798198
0;94;-2;5.951452;4.119325;-4.769819
0;97;-2;5.428935;4.401428;5.184744
0;98;-2;5.010939;5.452504;0.245951
0;98;-2;5.007265;5.461805;0.245962
0;100;-2;4.403500;5.687367;14.098174
0;100;-2;4.361206;5.748710;11.933241
0;100;-2;4.317536;5.816866;10.873313
0;101;-2;4.695103;5.146007;0.662528
0;101;-2;4.526363;5.442071;4.503933
0;107;-2;3.483680;6.273179;-13.115242
0;107;-2;3.347997;6.455672;-8.088758
0;109;-2;2.435798;6.769251;7.018874
