fDetId;fSubdetId;fLabel[3];fV.fX;fV.fY;fV.fZ
0;0;-2;4.032929;0.344486;12.900270
0;53;-2;-1.358558;-3.617664;4.365016
0;189;-2;-2.587414;-6.984364;5.395707
0;588;-2;27.729721;25.725986;42.226768
0;640;-2;11.958115;35.791958;11.106688
0;770;-2;-25.046919;28.366720;16.621408
0;788;-2;-31.283016;22.390070;31.693399
0;1036;-2;-6.879495;-37.281937;11.413392
0;1161;-2;30.265303;-22.700207;36.029060
0;1210;-2;35.587643;-12.776947;17.584038
0;1349;-2;31.535860;29.743608;42.580856
0;1432;-2;13.868162;40.451973;12.178588
0;1510;-2;-5.704135;43.015724;0.826229
0;1514;-2;-6.480391;42.887798;-16.672985
0;1514;-2;-8.500254;42.544273;-17.173130
0;1514;-2;-8.458085;42.551090;-15.662405
0;1517;-2;-6.883593;42.882645;-27.627802
0;1517;-2;-6.887195;42.881905;-27.084944
0;1517;-2;-8.148421;42.667587;-28.174627
0;1517;-2;-8.112913;42.673328;-26.900486
0;1517;-2;-8.081012;42.678482;-25.755768
0;1519;-2;-9.255251;42.480419;-32.988487
0;1601;-2;-32.681503;28.723949;36.706837
0;1626;-2;-34.534416;25.636169;35.114025
0;1748;-2;-42.240173;-10.549846;48.002323
0;1906;-2;-13.124428;-41.507904;15.297169
0;1932;-2;-7.557654;-42.298920;12.536803
0;2076;-2;33.146179;-27.245146;34.095711
0;2076;-2;33.341679;-27.032419;35.472771
0;2130;-2;40.217033;-14.834299;19.648659
0;2192;-2;42.572151;-3.743555;-27.641378
1;0;-3141593;85.814819;3.318052;211.157776
1;1;-3141593;86.600784;3.223869;211.533844
1;1;-3141593;86.665855;2.880927;213.289856
1;1;-3141593;86.687401;2.768691;213.941360
1;2;-3141593;87.495308;2.545144;214.432831
1;2;-3141593;87.532928;2.347184;215.441132
1;3;-3141593;88.323082;2.216540;215.816162
1;3;-3141593;88.350250;2.079906;216.985886
1;4;-3141593;89.179802;1.747584;218.988953
1;4;-3141593;89.178268;1.747017;218.409149
1;32;-3141593;104.650528;33.612144;52.131699
1;33;-3141593;105.415695;33.603046;52.141815
1;34;-3141593;106.379326;32.440083;52.350243
1;35;-3141593;107.228096;31.944342;52.413330
1;36;-3141593;108.164055;30.942339;52.668640
1;37;-3141593;109.198441;29.359217;51.933067
1;38;-3141593;109.938774;29.492414;51.889835
1;38;-3141593;109.937233;29.458845;48.206688
1;39;-3141593;110.692497;29.550278;52.099285
1;39;-3141593;110.922997;28.224169;53.184631
1;40;-3141593;112.076500;25.962029;53.425915
1;41;-3141593;112.831322;26.010569;53.438438
1;42;-3141593;113.769821;24.998940;53.926689
1;42;-3141593;113.967659;23.846495;53.491142
1;43;-3141593;114.784286;23.538502;53.711246
1;44;-3141593;115.797180;22.093395;53.993374
1;44;-3141593;116.213837;19.681932;54.287025
1;45;-3141593;117.132767;18.777777;54.284866
1;46;-3141593;117.886299;18.832224;54.291103
1;46;-3141593;118.160530;17.245527;54.509491
1;47;-3141593;118.906136;17.345610;54.515823
1;47;-3141593;119.165054;15.845348;54.559402
1;47;-3141593;119.667763;12.937313;55.076260
1;48;-3141593;120.454025;12.802439;55.071686
1;48;-3141593;120.806076;10.763296;55.347710
1;48;-3141593;121.069160;9.240040;55.606674
1;48;-3141593;121.427330;7.160249;55.774681
1;49;-3141593;121.208565;12.851245;55.066696
1;49;-3141593;121.753082;9.697520;55.581757
1;49;-3141593;122.289192;6.583655;55.843777
1;49;-3141593;122.549202;5.069861;55.873466
1;49;-3141593;123.024689;2.309039;56.391697
1;50;-3141593;122.648567;8.927039;55.494461
1;50;-3141593;123.026268;6.733163;55.851051
1;50;-3141593;123.296074;5.161616;55.865440
1;50;-3141593;123.769623;2.412222;56.412369
1;63;-3141593;69.606873;49.590092;207.213974
1;63;-3141593;74.724121;40.776402;223.092667
1;63;-3141593;71.690071;45.317032;47.909687
1;63;-3141593;74.857681;40.538956;222.056198
1;64;-3141593;70.359970;49.806293;208.808075
1;64;-3141593;70.260880;49.973377;207.300369
1;64;-3141593;72.574692;45.299324;48.159206
1;64;-3141593;75.002640;41.833797;226.164597
1;64;-3141593;75.123360;41.619762;225.233170
1;65;-3141593;71.014259;50.188408;209.686707
1;65;-3141593;71.096275;50.050179;210.848495
1;65;-3141593;73.434021;45.322483;48.205864
1;65;-3141593;75.416245;42.645428;228.095261
1;65;-3141593;75.481201;42.529079;227.438568
1;65;-3141593;75.619659;42.283432;226.363312
1;66;-3141593;71.809875;50.331429;212.422729
1;66;-3141593;71.779518;50.379379;211.193222
1;66;-3141593;74.336761;45.267483;48.256042
1;66;-3141593;75.856972;43.406349;229.786926
1;66;-3141593;76.010345;43.132999;228.470230
1;67;-3141593;72.547119;50.566696;213.325729
1;67;-3141593;75.310234;45.088310;48.571404
1;67;-3141593;76.155220;44.418026;232.398773
1;67;-3141593;76.415817;43.952538;230.059479
1;68;-3141593;73.305473;50.768616;215.160187
1;68;-3141593;76.357384;45.595268;235.527740
1;68;-3141593;76.211899;45.033310;48.483749
1;68;-3141593;76.658737;45.061760;233.500641
1;68;-3141593;76.778908;44.847393;232.454849
1;69;-3141593;74.026962;51.028503;215.812119
1;69;-3141593;74.083069;50.936298;217.031677
1;69;-3141593;76.996758;45.996059;235.541565
1;69;-3141593;77.108192;44.989475;48.739269
1;70;-3141593;74.818855;51.175003;218.607132
1;70;-3141593;78.125374;44.730915;48.747158
1;71;-3141593;75.559021;51.401535;219.279404
1;71;-3141593;75.574303;51.376934;219.697311
1;71;-3141593;78.994308;44.734745;48.807220
1;72;-3141593;76.319962;51.598782;221.549759
1;72;-3141593;79.825760;44.804356;48.999962
1;73;-3141593;77.068039;51.812904;222.661789
1;73;-3141593;77.111092;51.741665;223.362534
1;73;-3141593;80.912178;44.426674;49.049572
1;74;-3141593;77.904068;51.880486;225.034134
1;74;-3141593;77.799919;52.056698;224.202850
1;74;-3141593;81.760345;44.467289;49.278221
1;75;-3141593;78.558395;52.253571;225.616013
1;75;-3141593;78.605217;52.176476;226.434814
1;75;-3141593;82.941833;43.924450;49.308521
1;76;-3141593;79.385452;52.336285;227.976715
1;76;-3141593;83.739983;44.052361;49.363209
1;77;-3141593;80.170509;52.489548;229.946259
1;77;-3141593;84.721214;43.861542;49.549408
1;77;-3141593;85.091278;43.217861;49.793785
1;78;-3141593;80.926155;52.686935;230.568466
1;78;-3141593;85.918716;43.293705;49.590454
1;79;-3141593;81.701485;52.857746;232.847778
1;79;-3141593;86.965523;42.989986;50.028805
1;80;-3141593;82.484924;53.010376;234.297516
1;80;-3141593;88.052238;42.615578;50.045208
1;81;-3141593;83.208191;53.264328;235.274033
1;81;-3141593;89.059868;42.380848;50.285843
1;82;-3141593;90.164101;41.977562;50.306786
1;83;-3141593;91.205414;41.682842;50.353821
1;84;-3141593;92.237518;41.405079;50.576317
1;85;-3141593;93.667038;40.441216;50.821827
1;86;-3141593;94.575134;40.377277;50.867710
1;87;-3141593;95.990524;39.438519;51.128616
1;88;-3141593;97.260887;38.749966;51.338722
1;89;-3141593;98.485886;38.139015;51.324627
1;90;-3141593;99.289093;38.255421;51.422741
1;93;-3141593;92.960129;53.744476;57.152874
1;118;-3141593;117.338203;49.359478;126.098351
1;118;-3141593;117.220863;49.316563;55.598747
1;118;-3141593;117.163696;49.318523;24.067024
1;126;-3141593;49.501827;69.316429;111.068428
1;127;-3141593;49.998268;69.889954;112.195198
1;128;-3141593;50.493885;70.460449;112.223282
1;129;-3141593;50.949726;71.068848;114.872139
1;129;-3141593;51.055698;70.978485;113.994186
1;129;-3141593;51.066608;70.967468;113.014893
1;130;-3141593;51.550735;71.550713;115.416939
1;130;-3141593;51.568783;71.533821;114.484154
1;131;-3141593;52.039265;72.125336;115.563072
1;132;-3141593;52.684143;72.570328;116.723495
1;133;-3141593;53.139938;73.173386;117.940315
1;134;-3141593;53.641445;73.737068;118.792717
1;135;-3141593;54.129047;74.310623;118.845695
1;136;-3141593;54.775890;74.754082;121.025063
1;136;-3141593;54.712719;74.805847;120.340988
1;137;-3141593;55.038147;75.517021;121.408424
1;137;-3141593;55.094608;75.470749;122.044960
1;138;-3141593;55.680679;75.961449;122.445152
1;139;-3141593;56.182480;76.524635;123.886192
1;139;-3141593;56.181816;76.524040;123.259583
1;140;-3141593;56.854694;76.942467;124.300194
1;141;-3141593;57.377522;77.487717;125.844673
1;142;-3141593;57.883789;78.044044;125.908607
1;143;-3141593;58.376984;78.612938;126.942528
1;144;-3141593;58.925533;79.135292;128.021103
1;145;-3141593;59.371582;79.744064;129.213364
1;146;-3141593;59.982784;80.212982;130.121170
1;147;-3141593;60.556637;80.713593;131.156525
1;148;-3141593;61.085358;81.252174;132.202026
1;149;-3141593;61.613804;81.789665;132.624084
1;150;-3141593;62.121681;82.346260;134.089050
1;151;-3141593;62.743340;82.806679;135.352905
1;151;-3141593;62.666050;82.869431;134.047134
1;152;-3141593;63.208504;83.396713;135.468140
1;153;-3141593;63.757812;83.917419;136.483109
1;154;-3141593;64.271637;84.468636;137.879715
1;155;-3141593;64.857964;84.957649;138.629349
1;156;-3141593;65.424942;85.463661;139.876144
1;157;-3141593;65.989624;85.970474;140.468323
1;158;-3141593;66.431007;86.582024;141.560226
1;159;-3141593;66.981285;87.100815;142.108337
1;160;-3141593;67.600441;87.562859;143.423645
1;161;-3141593;68.139725;88.091278;144.237030
1;162;-3141593;68.678406;88.620689;145.311188
1;163;-3141593;69.157478;89.199890;146.214584
1;163;-3141593;69.170059;89.188820;145.940323
1;163;-3141593;69.255516;89.118599;146.934448
1;164;-3141593;69.913643;89.546814;147.744766
1;165;-3141593;70.446976;90.080315;148.626572
1;166;-3141593;70.941269;90.645294;148.761093
1;167;-3141593;71.481148;91.174522;150.404770
1;168;-3141593;72.020309;91.702309;150.861694
1;169;-3141593;72.609810;92.188873;152.025681
1;170;-3141593;73.120384;92.742157;153.333984
1;171;-3141593;73.619446;93.303162;153.515350
