fDetId;fSubdetId;fLabel[3];fV.fX;fV.fY;fV.fZ
0;2;-2;3.982413;0.496766;0.242068
0;7;-2;3.346620;1.379356;-9.572041
0;7;-2;2.896608;2.160242;-7.800166
0;10;-2;2.277333;3.270546;-4.962439
0;10;-2;2.163255;3.379256;-0.741096
0;11;-2;2.873784;2.715096;-13.602102
0;11;-2;2.866291;2.721755;-13.644597
0;11;-2;2.236454;3.302804;-8.181611
0;11;-2;2.200227;3.336811;-7.619083
0;13;-2;1.721494;3.146088;0.653110
0;14;-2;1.785069;3.109784;-5.590744
0;14;-2;1.780485;3.111844;-5.516370
0;15;-2;1.733775;3.138660;-11.417325
0;16;-2;-0.084768;4.020790;8.350301
0;16;-2;-0.089699;4.021178;8.392806
0;17;-2;0.169978;4.001180;4.291700
0;17;-2;0.145109;4.003990;4.270483
0;17;-2;-0.332698;4.059037;1.598604
0;19;-2;0.801036;3.933352;-10.068208
0;21;-2;-0.297616;3.680547;1.512918
0;24;-2;-2.759392;3.118074;8.352069
0;25;-2;-2.235049;3.407628;4.957634
0;26;-2;-1.696977;3.716981;-2.590508
0;27;-2;-2.578752;3.221757;-8.339484
0;28;-2;-2.483905;2.840908;7.640080
0;29;-2;-2.865775;2.385306;3.730057
0;29;-2;-2.947694;2.286829;0.802472
0;30;-2;-3.030048;2.185696;-3.164950
0;30;-2;-3.036543;2.178102;-3.122448
0;34;-2;-3.877121;1.496645;-1.865836
0;34;-2;-3.971868;1.282189;-3.244680
0;36;-2;-3.831150;-0.127202;9.447657
0;37;-2;-3.768226;0.589848;4.571892
0;38;-2;-3.822428;0.081792;-0.386103
0;38;-2;-3.848424;-0.231007;-4.735301
0;39;-2;-3.808807;0.160463;-9.778746
0;42;-2;-4.155793;-0.957106;-2.983687
0;46;-2;-3.556432;-1.655447;-2.049032
0;52;-2;-1.862332;-3.416859;9.172941
0;53;-2;-2.167296;-3.283779;0.970002
0;53;-2;-2.112476;-3.314729;4.534996
0;65;-2;2.142497;-3.601691;1.927028
0;68;-2;2.762280;-2.525848;13.905986
0;68;-2;2.932355;-2.308629;10.447104
0;70;-2;2.774446;-2.483934;-2.418594
0;71;-2;2.665772;-2.587385;-11.006342
0;82;-2;7.122784;0.637645;-0.305791
0;102;-2;4.058896;6.213272;-2.220275
0;103;-2;4.241655;5.917658;-10.116548
0;103;-2;4.237844;5.924171;-10.159039
0;106;-2;3.806128;5.836073;-2.012561
0;106;-2;3.210255;6.652228;-0.016563
0;107;-2;3.608403;6.103188;-12.289206
0;107;-2;3.603943;6.109272;-12.331697
0;117;-2;0.233544;7.150322;7.257111
0;121;-2;-0.585715;7.021368;2.069161
0;126;-2;-2.640545;6.981988;-2.617382
0;128;-2;-3.789757;6.500360;8.420299
0;128;-2;-3.852414;6.496204;8.368374
0;132;-2;-4.056445;5.979735;8.250010
0;136;-2;-4.940703;5.278878;14.098297
0;136;-2;-4.945282;5.276993;14.140802
0;137;-2;-5.301511;5.134933;0.941300
0;141;-2;-5.760316;4.453108;6.495458
0;143;-2;-6.421141;4.095289;-7.405631
0;149;-2;-7.356902;1.952306;1.342207
0;150;-2;-6.956648;2.420772;-4.024190
0;150;-2;-7.219526;2.137181;-6.557521
0;152;-2;-7.511580;0.935595;8.187382
0;152;-2;-7.514227;0.931348;8.229881
0;158;-2;-7.532554;-0.112471;-1.566764
0;159;-2;-7.677446;-0.377581;-9.976516
0;159;-2;-7.679668;-0.382046;-10.019016
0;170;-2;-6.703854;-3.295639;-4.592138
0;185;-2;-3.934213;-6.116665;1.040437
0;188;-2;-2.135327;-7.444570;11.766092
0;199;-2;-0.794780;-7.248483;-8.597816
0;201;-2;1.147359;-7.471880;6.274935
0;206;-2;2.061924;-7.184653;-1.334257
0;213;-2;3.542691;-6.271484;2.606044
0;213;-2;3.547625;-6.270435;2.648539
0;218;-2;5.447289;-5.249856;-5.733071
0;222;-2;5.124465;-4.911631;-5.317958
0;512;-2;37.750084;1.014931;-5.305116
0;526;-2;36.356247;12.089847;26.437695
0;625;-2;20.548706;32.370388;-15.409048
0;633;-2;11.840880;35.903481;37.774765
0;644;-2;16.742880;33.954193;-7.395350
0;644;-2;16.703159;33.969570;-5.741368
0;644;-2;16.684212;33.976906;-4.952379
0;653;-2;12.510881;35.639595;-42.172943
0;659;-2;4.702689;38.159683;20.228676
0;676;-2;-1.944721;37.733135;40.865265
0;685;-2;2.397329;37.812016;7.148126
0;699;-2;-4.927002;38.170395;37.376060
0;731;-2;-16.015123;34.379375;-2.943307
0;731;-2;-15.285124;34.664677;-2.612792
0;731;-2;-14.840468;34.838608;-2.705744
0;742;-2;-20.757261;32.307919;40.475380
0;782;-2;-27.711060;25.960440;-30.493294
0;786;-2;-31.089211;22.638815;41.435417
0;789;-2;-31.607903;22.057648;31.021215
0;804;-2;-31.093012;22.703726;-29.682415
0;830;-2;-37.182652;10.000313;40.770836
0;840;-2;-37.038429;10.583659;3.200143
0;847;-2;-37.167000;10.400637;-24.976660
0;850;-2;-36.834526;11.384259;-37.052822
0;853;-2;-37.704067;4.774069;37.646793
0;873;-2;-37.926720;2.626816;-41.805248
0;885;-2;-38.411297;-4.006696;0.038790
0;888;-2;-38.539017;-2.123191;-11.642027
0;894;-2;-38.097939;-6.894957;-37.292770
0;914;-2;-36.626278;-10.012235;-29.216890
0;917;-2;-36.521542;-10.608937;-42.029610
0;917;-2;-36.501724;-10.674592;-39.520885
0;917;-2;-36.524761;-10.595474;-40.225510
0;925;-2;-35.804432;-14.763728;14.228751
0;935;-2;-35.011326;-16.378714;-26.922537
0;936;-2;-33.892139;-18.477751;-30.372036
0;941;-2;-28.872946;-24.825466;36.979561
0;983;-2;-23.729210;-30.632608;-42.608467
0;994;-2;-19.848505;-32.334805;1.737916
0;1007;-2;-13.626402;-36.142960;38.872082
0;1029;-2;-8.433843;-37.061123;36.480991
0;1076;-2;3.681866;-37.847977;27.317844
0;1085;-2;4.716607;-37.700909;-9.562797
0;1090;-2;7.577573;-37.090080;-27.643486
0;1102;-2;15.806093;-35.097660;10.130812
0;1157;-2;26.470764;-27.868786;-32.217190
0;1262;-2;43.367741;0.851521;-6.179549
0;1262;-2;43.005501;5.053895;-7.344633
0;1303;-2;39.582027;17.656395;28.187422
0;1401;-2;18.393959;39.333958;35.891399
0;1412;-2;19.482994;38.673851;-6.449156
