fDetId;fSubdetId;fLabel[3];fV.fX;fV.fY;fV.fZ
0;5;-2;2.899711;2.144674;0.634219
0;7;-2;3.373085;1.332812;-11.682080
0;7;-2;3.175633;1.675123;-11.936806
0;18;-2;0.817098;3.920216;-1.917575
0;18;-2;0.114902;4.003646;-4.235766
0;19;-2;0.657054;3.950322;-6.956616
0;20;-2;-1.405019;3.395517;9.389263
0;27;-2;-2.687619;3.162964;-12.145333
0;34;-2;-3.767635;1.746771;-3.223229
0;43;-2;-4.055262;-1.430192;-11.854288
0;45;-2;-3.454891;-1.794736;4.316663
0;46;-2;-3.305819;-2.037766;-2.389517
0;47;-2;-3.626326;-1.546832;-10.960094
0;47;-2;-3.623607;-1.551076;-10.907598
0;71;-2;2.975739;-2.207197;-13.201223
0;71;-2;3.039771;-2.137920;-9.806204
0;84;-2;6.942144;1.832103;10.410393
0;92;-2;5.953960;4.106549;9.480160
0;92;-2;5.953010;4.111416;9.522664
0;92;-2;5.896568;4.404550;13.722951
0;96;-2;5.398376;4.544422;13.720495
0;109;-2;1.993871;7.131025;1.376987
0;109;-2;1.969404;7.152417;1.377021
0;109;-2;1.963633;7.157277;1.334529
0;113;-2;1.587862;6.897534;0.609633
0;113;-2;1.467059;6.972776;2.859805
0;113;-2;1.460683;6.976627;2.902314
0;114;-2;1.131958;7.169941;-6.369792
0;118;-2;0.168912;7.167402;-1.357713
0;118;-2;0.162044;7.170280;-1.315204
0;130;-2;-3.134280;6.474413;-6.105037
0;131;-2;-2.738127;6.541245;-10.438981
0;150;-2;-6.637398;2.761241;0.062471
0;171;-2;-6.727674;-3.033397;-13.700627
0;173;-2;-6.215473;-3.916747;2.031901
0;191;-2;-2.340415;-7.228376;-7.518188
0;223;-2;5.979235;-4.450359;-11.930342
0;240;-2;14.422351;3.011966;16.103508
0;253;-2;3.150723;14.789454;15.184852
0;261;-2;2.199047;15.128605;-4.891517
0;267;-2;-6.590404;13.015391;-4.388889
0;268;-2;-6.082553;13.531001;-13.319674
0;277;-2;-13.932816;5.128762;8.324126
0;287;-2;-14.307000;-6.456231;-20.396627
0;289;-2;-12.649955;-7.817163;11.553455
0;296;-2;-7.468159;-13.710768;0.175840
0;298;-2;-4.699698;-15.021210;-7.362432
0;332;-2;22.158009;9.043670;27.001743
0;332;-2;22.166189;9.025851;27.530931
0;332;-2;22.168592;9.020617;27.677925
0;356;-2;4.969316;22.895544;27.949505
0;360;-2;3.091752;23.421412;-3.377926
0;366;-2;0.651362;23.953772;14.037249
0;368;-2;3.140803;23.952499;-3.261734
0;373;-2;-8.202500;22.260386;22.771425
0;374;-2;-8.120117;22.040703;11.542875
0;376;-2;-9.560279;21.605515;0.037429
0;378;-2;-10.159351;21.428547;-16.662590
0;384;-2;-11.254128;21.349682;-2.187171
0;386;-2;-10.446003;21.888699;-16.862257
0;397;-2;-23.277340;7.609453;18.760561
0;420;-2;-20.504915;-12.046991;22.921736
0;427;-2;-21.918295;-9.596515;-27.057859
0;447;-2;-9.923474;-22.553099;3.453509
0;447;-2;-9.241934;-22.753252;3.453079
0;447;-2;-9.052286;-22.808947;3.452959
0;447;-2;-7.864127;-23.157881;3.452208
0;449;-2;-7.086745;-23.377785;-7.187405
0;482;-2;19.253424;-14.442314;-21.251387
0;490;-2;21.359304;-9.643938;-17.203083
0;665;-2;4.107259;38.269993;-0.725989
0;680;-2;1.322105;37.745628;26.786871
0;681;-2;0.911405;37.804962;22.615446
0;752;-2;-18.705603;33.614025;1.074396
0;758;-2;-17.681463;34.268501;-22.280355
0;832;-2;-37.087017;10.353273;33.942844
0;918;-2;-34.122524;-17.958036;41.407360
0;939;-2;-35.889492;-14.639347;-39.137253
0;943;-2;-30.730501;-22.385366;30.401594
0;989;-2;-21.696157;-31.264908;22.188066
0;1005;-2;-17.417339;-33.909008;-40.548889
0;1005;-2;-17.611679;-33.789539;-40.611595
0;1007;-2;-13.619587;-36.145298;38.091991
0;1018;-2;-10.678504;-37.193802;-6.958299
0;1178;-2;30.413052;-22.351315;-28.983669
0;1209;-2;36.058929;-11.328890;21.440367
0;1209;-2;36.072010;-11.285357;23.157825
0;1460;-2;4.298497;43.189377;0.128482
0;1477;-2;1.628022;42.740032;31.230299
0;1560;-2;-21.425594;37.760788;2.213837
0;1566;-2;-20.289423;38.392132;-24.124790
0;1773;-2;-38.332413;-19.491131;46.917458
0;1796;-2;-39.996616;-15.958436;-42.494747
0;1895;-2;-23.059914;-36.353531;-40.672348
0;1896;-2;-18.139158;-39.064594;-43.474819
0;1896;-2;-17.955563;-39.163132;-41.666740
0;1912;-2;-11.813684;-41.950745;-6.779219
0;2115;-2;35.825932;-24.512980;-21.160261
0;2119;-2;34.460384;-26.602438;-35.901955
1;0;-3141593;81.828110;25.655684;198.484711
1;0;-3141593;82.102432;24.082920;198.191467
1;0;-3141593;83.147331;18.667570;229.366638
1;0;-3141593;84.462051;10.903934;210.938126
1;0;-3141593;84.400375;11.224669;209.200668
1;0;-3141593;83.335213;16.686911;170.934982
1;0;-3141593;84.480057;10.811953;211.556854
1;1;-3141593;82.454323;26.530163;198.958878
1;1;-3141593;83.843056;19.118851;228.966812
1;1;-3141593;84.165092;16.390963;171.168732
1;1;-3141593;85.248779;10.843033;211.707367
1;1;-3141593;85.285072;10.656286;212.910950
1;2;-3141593;84.559761;19.451216;229.610184
1;2;-3141593;85.055519;15.735234;171.661636
1;2;-3141593;86.128830;10.279119;215.197189
1;3;-3141593;85.279922;19.744238;229.760818
1;3;-3141593;85.901329;15.315564;171.892349
1;3;-3141593;86.918808;10.171941;215.780167
1;3;-3141593;86.962395;9.951519;217.468246
1;4;-3141593;85.944153;20.360994;230.427658
1;4;-3141593;86.831436;14.414091;172.199844
1;4;-3141593;87.741882;9.897402;218.097504
1;4;-3141593;87.824982;9.459592;220.164154
1;4;-3141593;87.772766;9.738343;219.091400
1;5;-3141593;86.633583;20.818083;230.748703
