fDetId;fSubdetId;fLabel[3];fV.fX;fV.fY;fV.fZ
0;6;-2;3.101844;1.798831;-2.723654
0;6;-2;3.091787;1.815155;-5.991146
0;26;-2;-1.739426;3.692397;-4.118040
0;26;-2;-1.985458;3.553887;-4.373215
0;26;-2;-2.062332;3.511028;-3.547019
0;26;-2;-2.638875;3.187540;-1.786179
0;27;-2;-1.950376;3.580467;-10.128979
0;30;-2;-3.060243;2.152803;-1.002442
0;37;-2;-3.814698;0.100629;6.060174
0;39;-2;-3.778236;0.500058;-8.026616
0;65;-2;1.635489;-3.899803;4.318739
0;69;-2;2.428303;-2.909934;4.639422
0;69;-2;2.738367;-2.527795;2.656824
0;71;-2;2.493786;-2.800499;-8.888076
0;94;-2;6.033769;3.684031;-3.858804
0;126;-2;-1.690609;6.850089;-3.298720
0;126;-2;-2.469987;6.958458;-6.437628
0;130;-2;-3.361121;6.455599;-6.063183
0;130;-2;-3.735393;6.422959;-6.701750
0;134;-2;-3.704959;6.058342;-4.901949
0;138;-2;-4.674507;5.379826;-1.793704
0;142;-2;-6.254395;4.184065;-0.144726
0;153;-2;-7.684062;0.644401;3.181493
0;157;-2;-7.224307;0.554869;3.547201
0;159;-2;-7.208805;0.652023;-13.626132
0;159;-2;-7.211027;0.647558;-13.668633
0;208;-2;2.743379;-6.789862;8.584618
0;216;-2;4.467555;-5.631291;10.127446
0;216;-2;4.472249;-5.629514;10.169944
0;217;-2;5.360815;-5.274213;7.063844
0;240;-2;14.271541;3.679124;16.103708
0;267;-2;-8.575453;12.048517;-4.964087
0;268;-2;-3.935975;14.577410;-11.649720
0;268;-2;-7.891285;12.642974;-8.428072
0;268;-2;-7.724090;12.726727;-10.543573
0;268;-2;-7.480946;12.846489;-11.586255
0;270;-2;-13.232095;8.214287;20.657051
0;270;-2;-13.230634;8.216417;20.487864
0;270;-2;-13.580213;7.778708;18.968985
0;272;-2;-12.867878;8.700236;1.597047
0;273;-2;-10.359097;11.480051;-1.735120
0;287;-2;-14.392428;-6.089423;-19.314638
0;304;-2;-2.398008;-14.929575;-11.448775
0;306;-2;5.711998;-14.433940;19.882477
0;312;-2;10.436009;-10.703024;15.653608
0;332;-2;21.534296;10.398038;22.465603
0;370;-2;-3.702799;23.961037;-17.897825
0;376;-2;-6.697091;22.454647;-6.849219
0;376;-2;-7.649773;22.172537;0.037086
0;378;-2;-3.786316;23.317434;-17.455379
0;382;-2;-12.690039;20.416100;13.154865
0;385;-2;-12.069403;21.108942;-14.397854
0;385;-2;-11.362326;21.568256;-13.463730
0;385;-2;-11.824206;21.267670;-13.434734
0;385;-2;-12.766588;20.653772;-12.667470
0;386;-2;-11.986285;20.886263;-17.756821
0;386;-2;-13.920849;19.626436;-16.055090
0;392;-2;-16.026228;17.464178;-1.699927
0;409;-2;-23.329292;5.486754;-10.142690
0;427;-2;-21.544178;-10.401839;-27.909737
0;447;-2;-8.903040;-22.852777;3.452865
0;450;-2;-4.030710;-24.024555;-17.211697
0;459;-2;2.660588;-23.843945;-25.463064
0;459;-2;2.376503;-23.844063;-25.479549
0;473;-2;14.540254;-18.870766;-13.650905
0;476;-2;16.637676;-17.499428;26.293634
0;478;-2;19.747990;-13.883397;14.509467
0;484;-2;20.759636;-10.949254;28.776525
0;602;-2;25.723438;27.525019;-15.205725
0;733;-2;-12.124750;35.904221;-9.928916
0;757;-2;-19.813795;33.007332;-19.018965
0;760;-2;-18.696850;33.638783;-27.363911
0;775;-2;-25.909840;27.671152;-1.623015
0;781;-2;-25.318239;28.232220;-24.386484
0;795;-2;-30.709768;23.278795;6.671227
0;847;-2;-36.358288;13.274766;-23.472824
0;885;-2;-38.535122;-2.715749;-0.075753
0;989;-2;-21.693106;-31.266907;21.626350
0;1005;-2;-21.992424;-31.095926;-39.007359
0;1044;-2;-6.713314;-37.307529;-22.834509
0;1051;-2;2.322649;-38.557793;37.664680
0;1055;-2;1.252915;-38.557724;22.506712
0;1061;-2;-1.103800;-38.559803;-1.170215
0;1112;-2;17.001341;-34.617344;-28.816963
0;1138;-2;26.057985;-28.208563;42.724483
0;1213;-2;36.694820;-9.041615;7.165318
0;1389;-2;27.401329;32.753582;-17.221241
0;1468;-2;4.997647;43.076897;-31.963249
0;1538;-2;-14.212432;40.423706;-11.073033
0;1566;-2;-22.174520;37.362934;-21.239573
0;1568;-2;-20.886805;38.069351;-30.733965
0;1608;-2;-34.384293;26.794123;7.915735
0;1610;-2;-29.895288;31.708464;-1.647318
0;1617;-2;-30.521330;31.131653;-27.768097
0;1667;-2;-40.357582;16.476025;-28.042456
0;1669;-2;-40.287472;16.646019;-34.244125
0;1850;-2;-23.907919;-36.557667;38.207169
0;1921;-2;-12.244888;-41.863346;-44.459358
0;1923;-2;-4.779531;-42.697903;47.730316
0;1941;-2;-7.770285;-42.197742;-24.976318
0;1951;-2;2.595838;-43.548920;37.396416
0;2106;-2;37.494328;-21.870419;16.740326
1;0;-3141593;84.510704;10.451155;198.320770
1;1;-3141593;85.356339;10.046014;198.267731
1;2;-3141593;86.132736;10.011454;198.134125
1;3;-3141593;86.923309;9.889482;197.963226
1;4;-3141593;87.736748;9.632606;197.947723
1;5;-3141593;88.539124;9.430325;197.831528
1;6;-3141593;89.323357;9.325690;197.707458
